@relation observations.arff

@attribute LOCALS numeric
@attribute DEREFERNCES numeric
@attribute GOTO numeric
@attribute INVOCATIONS numeric
@attribute THROWS numeric
@attribute FIELDS numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute IF numeric
@attribute ASSIGNMENTS numeric
@attribute FIELDS_WRITTEN numeric
@attribute EQUAL numeric
@attribute class {hot,cold}

@data
3,1,1,0,0,0,0,4,1,1,0,0,?
32,7,1,16,0,7,0,25,0,18,4,0,?
16,1,0,5,1,0,2,10,0,6,0,0,?
6,3,0,3,0,3,0,7,0,3,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
0,0,0,0,0,0,0,1,0,0,0,0,?
35,9,0,3,0,4,0,18,0,15,0,0,?
6,1,0,2,0,0,0,5,0,2,0,0,?
5,3,1,0,0,2,0,5,1,2,0,0,?
11,5,2,0,0,4,0,9,2,5,0,0,?
26,8,3,0,0,7,0,17,3,12,0,0,?
32,9,4,0,0,8,0,20,4,14,0,0,?
30,10,4,0,0,9,0,20,4,14,0,0,?
12,6,0,0,0,6,0,10,0,9,3,0,?
116,29,12,14,0,22,4,77,8,58,5,0,?
83,24,10,6,0,19,3,59,7,44,5,0,?
98,23,10,14,0,19,4,67,7,50,5,0,?
65,18,8,6,0,16,3,49,6,36,5,0,?
84,20,7,14,0,17,4,58,5,44,5,0,?
51,15,5,6,0,14,3,40,4,30,5,0,?
96,24,10,12,0,18,4,65,7,48,4,0,?
63,19,8,4,0,15,3,47,6,34,4,0,?
78,18,8,12,0,15,4,55,6,40,4,0,?
45,13,6,4,0,12,3,37,5,26,4,0,?
64,15,5,12,0,13,4,46,4,34,4,0,?
31,10,3,4,0,10,3,28,3,20,4,0,?
19,0,3,9,0,0,2,17,3,7,0,3,?
18,0,3,8,0,0,2,16,3,7,0,3,?
15,0,2,7,0,0,2,14,2,6,0,2,?
18,0,3,8,0,0,2,16,3,7,0,3,?
17,0,3,7,0,0,2,15,3,7,0,3,?
14,0,2,6,0,0,2,13,2,6,0,2,?
28,3,6,5,0,0,0,19,4,9,0,2,?
28,3,5,5,0,0,0,18,4,9,0,2,?
12,1,2,3,0,0,0,9,2,4,0,1,?
5,1,1,2,0,0,0,5,1,1,0,1,?
2,1,0,1,0,0,0,3,0,0,0,0,?
6,3,0,1,0,0,0,5,0,0,0,0,?
4,1,0,2,0,0,0,4,0,1,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
11,2,0,4,0,0,1,8,0,3,0,0,?
2,1,0,0,0,1,0,2,0,1,0,0,?
2,1,0,0,0,1,0,2,0,1,0,0,?
0,2,0,0,0,2,0,3,0,2,2,0,?
9,4,0,2,0,2,1,8,0,3,2,0,?
43,8,3,11,0,6,3,28,2,17,2,1,?
32,9,3,4,0,7,2,21,3,12,2,2,?
89,16,9,22,0,14,6,57,6,35,4,3,?
78,17,9,15,0,15,5,50,7,30,4,4,?
52,10,7,11,0,8,3,35,5,20,2,2,?
81,16,10,16,0,14,5,52,7,31,4,3,?
70,17,10,9,0,15,4,45,8,26,4,4,?
44,10,8,5,0,8,2,30,6,16,2,2,?
122,17,10,31,0,15,6,71,8,48,4,4,?
111,18,10,24,0,16,5,64,9,43,4,5,?
85,11,8,20,0,9,3,49,7,33,2,3,?
85,16,10,16,0,14,5,53,8,32,4,4,?
74,17,10,9,0,15,4,46,9,27,4,5,?
48,10,8,5,0,8,2,31,7,17,2,3,?
6,2,1,0,0,0,0,6,1,2,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
8,2,0,2,0,0,0,5,0,2,0,0,?
12,1,1,4,0,0,0,7,1,4,0,1,?
17,1,2,5,0,0,0,10,2,6,0,2,?
20,1,3,6,0,0,0,12,3,7,0,3,?
23,1,4,7,0,0,0,14,4,8,0,4,?
18,1,4,5,0,0,0,12,4,6,0,4,?
6,1,0,1,0,0,0,4,0,2,0,0,?
60,2,5,17,0,0,0,33,4,25,0,2,?
56,2,5,16,0,0,0,31,4,23,0,2,?
59,2,4,15,0,0,0,31,4,24,0,2,?
55,2,4,14,0,0,0,29,4,22,0,2,?
47,2,3,12,0,0,0,25,3,19,0,2,?
43,2,3,11,0,0,0,23,3,17,0,2,?
43,2,5,11,0,0,0,26,4,18,0,2,?
39,2,5,10,0,0,0,24,4,16,0,2,?
42,2,4,9,0,0,0,24,4,17,0,2,?
38,2,4,8,0,0,0,22,4,15,0,2,?
30,2,3,6,0,0,0,18,3,12,0,2,?
26,2,3,5,0,0,0,16,3,10,0,2,?
8,2,2,1,0,0,0,7,1,2,0,0,?
14,2,4,3,0,0,0,11,3,4,0,1,?
14,2,3,3,0,0,0,10,3,4,0,1,?
11,2,3,2,0,0,0,9,2,3,0,0,?
8,2,2,1,0,0,0,7,1,2,0,0,?
9,2,1,2,0,0,0,6,1,2,0,0,?
8,2,2,1,0,0,0,7,1,2,0,0,?
9,2,1,2,0,0,0,6,1,2,0,0,?
36,3,7,9,0,0,1,24,7,12,0,5,?
35,3,7,9,0,0,1,23,7,11,0,5,?
32,3,6,8,0,0,1,21,6,10,0,4,?
28,3,5,7,0,0,1,19,5,9,0,3,?
35,3,7,9,0,0,1,23,7,11,0,5,?
34,3,7,9,0,0,1,22,7,10,0,5,?
31,3,6,8,0,0,1,20,6,9,0,4,?
27,3,5,7,0,0,1,18,5,8,0,3,?
32,3,6,8,0,0,1,21,6,10,0,4,?
31,3,6,8,0,0,1,20,6,9,0,4,?
28,3,5,7,0,0,1,18,5,8,0,3,?
24,3,4,6,0,0,1,16,4,7,0,2,?
16,3,5,2,0,0,0,13,5,4,0,3,?
15,3,5,2,0,0,0,12,5,3,0,3,?
12,3,4,1,0,0,0,10,4,2,0,2,?
8,3,3,0,0,0,0,8,3,1,0,1,?
15,3,4,2,0,0,0,12,4,4,0,2,?
14,3,4,2,0,0,0,11,4,3,0,2,?
11,3,3,1,0,0,0,9,3,2,0,1,?
7,3,2,0,0,0,0,7,2,1,0,0,?
32,8,8,4,0,6,0,22,8,11,0,5,?
27,7,8,3,0,5,0,20,8,9,0,5,?
25,6,7,3,0,4,0,18,7,8,0,4,?
27,7,8,3,0,5,0,20,8,9,0,5,?
22,6,8,2,0,4,0,18,8,7,0,5,?
20,5,7,2,0,3,0,16,7,6,0,4,?
25,6,7,3,0,4,0,18,7,8,0,4,?
20,5,7,2,0,3,0,16,7,6,0,4,?
18,4,6,2,0,2,0,14,6,5,0,3,?
27,7,8,3,0,5,0,20,8,9,0,5,?
22,6,8,2,0,4,0,18,8,7,0,5,?
20,5,7,2,0,3,0,16,7,6,0,4,?
22,6,8,2,0,4,0,18,8,7,0,5,?
17,5,8,1,0,3,0,16,8,5,0,5,?
15,4,7,1,0,2,0,14,7,4,0,4,?
20,5,7,2,0,3,0,16,7,6,0,4,?
15,4,7,1,0,2,0,14,7,4,0,4,?
13,3,6,1,0,1,0,12,6,3,0,3,?
25,6,7,3,0,4,0,18,7,8,0,4,?
20,5,7,2,0,3,0,16,7,6,0,4,?
18,4,6,2,0,2,0,14,6,5,0,3,?
20,5,7,2,0,3,0,16,7,6,0,4,?
15,4,7,1,0,2,0,14,7,4,0,4,?
13,3,6,1,0,1,0,12,6,3,0,3,?
18,4,6,2,0,2,0,14,6,5,0,3,?
13,3,6,1,0,1,0,12,6,3,0,3,?
11,2,5,1,0,0,0,10,5,2,0,2,?
24,6,6,3,0,4,0,17,6,8,0,4,?
19,5,6,2,0,3,0,15,6,6,0,4,?
17,4,5,2,0,2,0,13,5,5,0,3,?
19,5,6,2,0,3,0,15,6,6,0,4,?
14,4,6,1,0,2,0,13,6,4,0,4,?
12,3,5,1,0,1,0,11,5,3,0,3,?
17,4,5,2,0,2,0,13,5,5,0,3,?
12,3,5,1,0,1,0,11,5,3,0,3,?
10,2,4,1,0,0,0,9,4,2,0,2,?
21,6,5,2,0,4,0,15,5,7,0,3,?
16,5,5,1,0,3,0,13,5,5,0,3,?
14,4,4,1,0,2,0,11,4,4,0,2,?
16,5,5,1,0,3,0,13,5,5,0,3,?
11,4,5,0,0,2,0,11,5,3,0,3,?
9,3,4,0,0,1,0,9,4,2,0,2,?
14,4,4,1,0,2,0,11,4,4,0,2,?
9,3,4,0,0,1,0,9,4,2,0,2,?
7,2,3,0,0,0,0,7,3,1,0,1,?
8,3,0,1,0,1,0,5,0,2,0,0,?
8,3,0,1,0,1,0,5,0,2,0,0,?
4,1,0,2,0,0,0,4,0,1,0,0,?
34,2,4,12,0,0,1,21,3,12,0,3,?
8,2,2,2,0,0,0,7,2,2,0,2,?
3,2,1,0,0,0,0,4,1,0,0,1,?
4,1,0,2,0,0,0,4,0,1,0,0,?
38,2,4,13,0,0,1,23,3,14,0,3,?
10,2,2,3,0,0,0,8,2,3,0,2,?
3,2,1,0,0,0,0,4,1,0,0,1,?
2,1,1,1,0,0,0,4,0,0,0,0,?
3,1,0,0,0,0,0,3,0,1,0,0,?
10,1,4,2,0,0,0,9,3,3,0,2,?
10,1,3,2,0,0,0,8,3,3,0,2,?
7,1,2,1,0,0,0,6,2,2,0,2,?
4,1,1,0,0,0,0,4,1,1,0,1,?
9,0,0,3,0,0,1,6,0,4,0,0,?
2,1,1,0,0,0,0,3,1,0,0,0,?
5,1,2,1,0,0,0,5,2,1,0,1,?
13,1,3,4,0,0,0,9,3,4,0,2,?
10,1,3,3,0,0,0,8,3,3,0,2,?
70,1,7,23,1,0,6,45,5,30,0,1,?
80,1,7,28,0,0,6,50,5,34,0,1,?
69,1,7,23,1,0,6,44,5,29,0,1,?
79,1,7,28,0,0,6,49,5,33,0,1,?
71,1,8,23,1,0,6,46,6,30,0,1,?
81,1,8,28,0,0,6,51,6,34,0,1,?
70,1,8,23,1,0,6,45,6,29,0,1,?
80,1,8,28,0,0,6,50,6,33,0,1,?
71,1,7,23,1,0,6,45,6,30,0,1,?
81,1,7,28,0,0,6,50,6,34,0,1,?
70,1,7,23,1,0,6,44,6,29,0,1,?
80,1,7,28,0,0,6,49,6,33,0,1,?
23,1,2,7,1,0,2,16,2,10,0,0,?
33,1,2,12,0,0,2,21,2,14,0,0,?
6,1,1,1,0,0,0,5,1,2,0,1,?
12,1,3,3,0,0,0,9,3,4,0,2,?
49,2,4,16,0,1,2,27,4,19,0,3,?
26,1,4,7,0,0,0,15,4,9,0,3,?
15,1,4,4,0,0,0,11,4,5,0,3,?
44,2,4,15,0,1,2,25,4,17,0,3,?
38,2,3,13,0,1,2,22,3,15,0,3,?
4,1,1,0,0,0,0,4,1,1,0,0,?
18,1,4,4,0,0,0,12,3,6,0,1,?
30,1,7,7,0,0,0,19,5,10,0,2,?
21,1,5,4,0,0,0,14,4,7,0,1,?
9,1,2,1,0,0,0,7,2,3,0,0,?
10,5,0,2,0,3,1,9,0,4,3,0,?
7,3,0,2,0,1,0,6,0,1,0,0,?
7,3,2,1,0,1,0,7,1,1,0,1,?
7,3,2,1,0,1,0,7,1,1,0,1,?
34,4,1,10,0,3,1,19,1,14,1,1,?
34,4,1,10,0,3,1,19,1,14,1,1,?
31,3,1,11,1,1,3,19,1,12,0,0,?
51,5,5,15,0,3,6,35,4,19,0,0,?
98,9,14,30,0,7,8,66,11,37,0,4,?
145,14,18,44,0,12,10,92,15,54,1,8,?
141,14,17,43,0,12,10,90,14,53,1,7,?
140,14,16,43,0,12,10,89,13,53,1,6,?
117,12,18,32,0,10,8,76,15,42,1,8,?
113,12,17,31,0,10,8,74,14,41,1,7,?
112,12,16,31,0,10,8,73,13,41,1,6,?
144,14,17,44,0,12,10,91,14,54,1,8,?
140,14,16,43,0,12,10,89,13,53,1,7,?
139,14,15,43,0,12,10,88,12,53,1,6,?
116,12,17,32,0,10,8,75,14,42,1,8,?
112,12,16,31,0,10,8,73,13,41,1,7,?
111,12,15,31,0,10,8,72,12,41,1,6,?
92,9,11,28,0,7,8,61,9,35,0,4,?
98,10,9,29,0,8,8,61,8,36,1,4,?
94,10,8,28,0,8,8,59,7,35,1,3,?
93,10,7,28,0,8,8,58,6,35,1,2,?
70,7,14,18,0,5,6,50,11,25,0,4,?
117,12,18,32,0,10,8,76,15,42,1,8,?
113,12,17,31,0,10,8,74,14,41,1,7,?
112,12,16,31,0,10,8,73,13,41,1,6,?
89,10,18,20,0,8,6,60,15,30,1,8,?
85,10,17,19,0,8,6,58,14,29,1,7,?
84,10,16,19,0,8,6,57,13,29,1,6,?
116,12,17,32,0,10,8,75,14,42,1,8,?
112,12,16,31,0,10,8,73,13,41,1,7,?
111,12,15,31,0,10,8,72,12,41,1,6,?
88,10,17,20,0,8,6,59,14,30,1,8,?
84,10,16,19,0,8,6,57,13,29,1,7,?
83,10,15,19,0,8,6,56,12,29,1,6,?
64,7,11,16,0,5,6,45,9,23,0,4,?
70,8,9,17,0,6,6,45,8,24,1,4,?
66,8,8,16,0,6,6,43,7,23,1,3,?
65,8,7,16,0,6,6,42,6,23,1,2,?
97,9,13,30,0,7,8,65,10,37,0,4,?
144,14,17,44,0,12,10,91,14,54,1,8,?
140,14,16,43,0,12,10,89,13,53,1,7,?
139,14,15,43,0,12,10,88,12,53,1,6,?
116,12,17,32,0,10,8,75,14,42,1,8,?
112,12,16,31,0,10,8,73,13,41,1,7,?
111,12,15,31,0,10,8,72,12,41,1,6,?
143,14,16,44,0,12,10,90,13,54,1,8,?
139,14,15,43,0,12,10,88,12,53,1,7,?
138,14,14,43,0,12,10,87,11,53,1,6,?
115,12,16,32,0,10,8,74,13,42,1,8,?
111,12,15,31,0,10,8,72,12,41,1,7,?
110,12,14,31,0,10,8,71,11,41,1,6,?
91,9,10,28,0,7,8,60,8,35,0,4,?
97,10,8,29,0,8,8,60,7,36,1,4,?
93,10,7,28,0,8,8,58,6,35,1,3,?
92,10,6,28,0,8,8,57,5,35,1,2,?
69,7,13,18,0,5,6,49,10,25,0,4,?
116,12,17,32,0,10,8,75,14,42,1,8,?
112,12,16,31,0,10,8,73,13,41,1,7,?
111,12,15,31,0,10,8,72,12,41,1,6,?
88,10,17,20,0,8,6,59,14,30,1,8,?
84,10,16,19,0,8,6,57,13,29,1,7,?
83,10,15,19,0,8,6,56,12,29,1,6,?
115,12,16,32,0,10,8,74,13,42,1,8,?
111,12,15,31,0,10,8,72,12,41,1,7,?
110,12,14,31,0,10,8,71,11,41,1,6,?
87,10,16,20,0,8,6,58,13,30,1,8,?
83,10,15,19,0,8,6,56,12,29,1,7,?
82,10,14,19,0,8,6,55,11,29,1,6,?
63,7,10,16,0,5,6,44,8,23,0,4,?
69,8,8,17,0,6,6,44,7,24,1,4,?
65,8,7,16,0,6,6,42,6,23,1,3,?
64,8,6,16,0,6,6,41,5,23,1,2,?
45,5,2,13,0,3,6,30,2,17,0,0,?
24,1,0,10,0,0,1,13,0,10,0,0,?
29,3,1,11,0,2,2,19,0,11,0,0,?
15,1,0,6,0,0,1,10,0,6,0,0,?
2,1,0,1,0,1,0,3,0,2,1,0,?
8,5,0,1,0,2,0,7,0,2,2,0,?
8,4,0,0,0,2,0,5,0,3,0,0,?
4,2,0,0,0,1,0,3,0,2,0,0,?
20,6,3,1,0,4,0,13,2,7,0,1,?
20,6,2,1,0,4,0,12,2,7,0,1,?
12,4,1,0,0,2,0,8,1,4,0,0,?
20,3,0,6,0,2,1,11,0,8,0,0,?
10,3,0,2,0,1,3,9,0,6,1,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
5,0,0,2,0,0,1,5,0,2,0,0,?
3,1,0,2,0,0,0,4,0,1,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
5,0,0,2,0,0,1,5,0,2,0,0,?
7,2,0,0,0,0,0,5,0,2,0,0,?
42,2,4,3,0,0,1,24,3,16,0,0,?
40,2,4,3,0,0,1,23,3,15,0,0,?
20,2,1,1,0,0,1,13,1,8,0,0,?
28,3,0,8,0,0,1,18,0,10,0,0,?
10,1,0,2,0,0,1,8,0,4,0,0,?
3,2,0,1,0,1,0,4,0,1,1,0,?
14,1,0,4,0,1,3,10,0,6,1,0,?
4,2,1,0,0,0,0,4,1,0,0,0,?
11,2,3,2,0,0,0,8,3,2,0,2,?
24,5,6,3,0,3,0,16,5,7,0,3,?
24,5,5,3,0,3,0,15,5,7,0,3,?
19,4,5,2,0,2,0,13,5,5,0,4,?
19,4,5,2,0,2,0,13,5,5,0,4,?
5,2,2,0,0,0,0,5,2,0,0,1,?
9,3,2,1,0,2,0,7,1,3,0,1,?
6,2,1,0,0,1,0,5,1,2,0,1,?
15,5,0,1,0,2,0,9,0,5,0,0,?
13,3,0,3,0,2,2,10,0,5,1,0,?
3,0,0,1,0,0,1,3,0,1,0,0,?
23,7,2,0,0,3,0,13,2,8,0,1,?
43,12,5,0,0,6,0,23,4,15,0,2,?
31,8,4,0,0,4,0,18,3,11,0,1,?
11,3,1,0,0,1,0,8,1,4,0,0,?
15,5,1,3,0,3,2,12,0,5,2,0,?
4,1,0,1,0,0,0,4,0,1,0,0,?
4,2,0,1,0,1,0,4,0,1,0,0,?
3,3,0,0,0,0,0,4,0,0,0,0,?
5,5,0,0,0,0,0,6,0,0,0,0,?
2,2,0,0,0,0,0,3,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
1,1,0,0,0,0,0,2,0,0,0,0,?
11,2,1,2,0,0,1,8,1,3,0,1,?
16,2,2,3,0,0,1,11,2,5,0,2,?
27,2,2,8,1,0,2,17,2,10,0,2,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
0,0,0,0,0,0,0,1,0,0,0,0,?
14,6,0,1,0,2,0,9,0,4,1,0,?
24,6,3,3,0,4,2,17,2,11,1,0,?
8,2,1,1,0,2,1,7,1,5,1,0,?
7,3,0,2,0,2,0,6,0,2,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
5,3,0,1,0,1,0,5,0,1,1,0,?
24,2,0,1,0,0,0,12,0,9,0,0,?
3,2,0,1,0,0,0,4,0,0,0,0,?
4,2,0,1,0,0,0,4,0,0,0,0,?
28,4,3,1,0,0,0,16,2,9,0,0,?
15,2,1,1,0,0,0,10,1,5,0,0,?
44,4,3,4,0,0,1,22,2,13,0,0,?
25,2,1,4,0,0,1,14,1,7,0,0,?
18,3,3,1,0,0,1,12,2,6,0,0,?
10,2,1,0,0,0,1,7,1,3,0,0,?
7,1,0,2,0,0,1,6,0,2,0,0,?
29,2,4,5,1,0,2,19,3,10,0,1,?
17,2,4,0,0,0,0,12,3,5,0,1,?
23,2,2,5,1,0,2,15,2,8,0,1,?
11,2,2,0,0,0,0,8,2,3,0,1,?
6,3,1,0,0,0,0,6,1,1,0,0,?
11,3,2,0,0,0,0,9,2,3,0,0,?
245,23,14,4,0,0,0,108,10,89,0,0,?
157,13,12,4,0,0,0,75,9,58,0,0,?
122,13,9,4,0,0,0,60,7,46,0,0,?
181,13,12,4,0,0,0,83,9,66,0,0,?
93,3,10,4,0,0,0,50,8,35,0,0,?
58,3,7,4,0,0,0,35,6,23,0,0,?
20,3,3,2,0,0,0,14,3,6,0,0,?
68,10,7,0,0,0,0,34,5,24,0,0,?
61,10,5,0,0,0,0,30,4,22,0,0,?
36,2,7,0,0,0,0,22,5,12,0,0,?
29,2,5,0,0,0,0,18,4,10,0,0,?
12,2,1,0,0,0,0,9,1,5,0,0,?
59,8,2,14,0,4,3,36,2,21,0,1,?
76,8,2,16,0,4,3,43,2,28,0,1,?
54,7,2,13,0,3,2,33,2,19,0,1,?
71,7,2,15,0,3,2,40,2,26,0,1,?
12,2,1,2,0,1,1,10,0,5,0,0,?
4,1,0,1,0,0,0,4,0,1,0,0,?
3,1,0,1,0,1,1,4,0,2,1,0,?
8,5,0,1,0,2,0,7,0,2,2,0,?
22,7,2,0,0,5,0,13,1,9,2,0,?
10,3,1,0,0,2,0,7,1,4,1,0,?
6,4,1,0,0,1,0,6,1,1,0,0,?
39,12,4,1,0,7,0,22,3,14,2,0,?
15,5,2,1,0,2,0,10,2,4,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
3,2,0,0,0,1,0,3,0,1,0,0,?
6,4,0,1,0,2,0,6,0,2,2,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
25,1,0,10,0,0,1,13,0,10,0,0,?
13,1,0,7,0,1,1,11,0,6,0,0,?
109,20,4,46,0,19,8,83,2,57,8,0,?
85,17,2,40,0,17,7,69,1,47,8,0,?
4,1,0,1,0,0,0,4,0,1,0,0,?
0,0,1,1,0,0,0,3,0,0,0,0,?
3,1,0,0,0,0,0,3,0,1,0,0,?
13,5,0,1,0,1,1,9,0,3,0,0,?
7,0,1,2,0,0,1,6,1,3,0,0,?
13,0,1,5,0,0,2,11,1,5,0,0,?
5,1,2,2,0,0,0,6,1,1,0,0,?
22,2,4,4,0,0,0,15,3,7,0,0,?
12,1,2,3,0,0,0,9,2,4,0,0,?
60,10,1,19,0,5,2,35,0,22,3,0,?
6,1,0,2,0,0,0,5,0,2,0,0,?
20,3,2,9,0,1,1,16,1,6,0,1,?
19,3,2,8,0,1,1,15,1,6,0,1,?
3,1,0,0,0,0,0,3,0,1,0,0,?
22,3,3,6,0,2,1,16,2,8,0,0,?
6,2,1,1,0,1,0,6,1,2,0,0,?
9,2,1,5,0,1,0,9,1,2,0,1,?
8,2,1,4,0,1,0,8,1,2,0,1,?
35,5,1,15,0,2,1,23,1,11,0,1,?
34,5,1,14,0,2,1,22,1,11,0,1,?
32,3,3,10,0,2,2,21,2,12,0,0,?
6,2,1,1,0,1,0,6,1,2,0,0,?
25,3,5,8,0,1,0,21,3,7,0,1,?
24,3,5,7,0,1,0,20,3,7,0,1,?
17,3,3,5,0,1,0,15,2,6,0,1,?
16,3,3,4,0,1,0,14,2,6,0,1,?
19,3,4,6,0,2,0,17,3,5,1,1,?
18,3,4,5,0,2,0,16,3,5,1,1,?
11,3,2,3,0,2,0,11,2,4,1,1,?
10,3,2,2,0,2,0,10,2,4,1,1,?
13,3,2,5,0,1,0,13,1,4,0,1,?
12,3,2,4,0,1,0,12,1,4,0,1,?
9,3,1,4,0,2,0,10,1,3,1,1,?
8,3,1,3,0,2,0,9,1,3,1,1,?
20,4,3,1,0,2,0,13,2,6,0,0,?
7,3,1,0,0,1,0,6,1,2,0,0,?
76,14,10,8,0,7,4,48,6,29,1,0,?
61,11,8,6,0,5,4,40,5,23,1,0,?
66,13,7,7,0,7,4,41,5,26,1,0,?
51,10,5,5,0,5,4,33,4,20,1,0,?
58,12,8,6,0,7,3,39,5,24,1,0,?
43,9,6,4,0,5,3,31,4,18,1,0,?
48,11,5,5,0,7,3,32,4,21,1,0,?
33,8,3,3,0,5,3,24,3,15,1,0,?
7,1,0,2,1,0,1,6,0,2,0,0,?
9,4,0,2,0,0,0,7,0,0,0,0,?
117,16,8,28,0,13,6,73,5,52,0,1,?
104,14,6,27,0,12,6,65,4,47,0,1,?
87,13,6,22,0,12,4,56,4,40,0,1,?
74,11,4,21,0,11,4,48,3,35,0,1,?
80,10,4,26,0,10,4,51,3,36,0,1,?
63,9,2,21,0,9,3,40,2,29,0,1,?
27,1,1,13,0,0,2,18,0,11,0,0,?
17,1,0,6,1,0,2,11,0,6,0,0,?
15,3,0,9,0,0,0,13,0,2,0,0,?
16,2,2,6,0,1,1,12,1,6,0,1,?
15,2,2,5,0,1,1,11,1,6,0,1,?
7,1,0,2,0,0,0,5,0,2,0,0,?
6,1,0,2,0,0,0,5,0,2,0,0,?
18,2,2,7,0,1,1,13,1,7,0,1,?
17,2,2,6,0,1,1,12,1,7,0,1,?
7,1,0,2,0,0,0,5,0,2,0,0,?
6,1,0,2,0,0,0,5,0,2,0,0,?
2,1,1,0,0,0,0,3,1,0,0,0,?
3,1,2,1,0,0,0,5,1,0,0,0,?
6,1,0,2,0,0,0,5,0,2,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
0,1,0,0,0,1,0,2,0,1,1,0,?
10,6,0,2,0,3,0,9,0,3,3,0,?
24,4,7,6,0,3,0,22,5,8,0,3,?
23,4,7,5,0,3,0,21,5,8,0,3,?
21,4,6,5,0,3,0,20,4,7,0,3,?
20,4,6,4,0,3,0,19,4,7,0,3,?
15,3,4,3,0,2,0,15,3,5,0,2,?
14,3,4,2,0,2,0,14,3,5,0,2,?
12,3,3,2,0,2,0,13,2,4,0,2,?
11,3,3,1,0,2,0,12,2,4,0,2,?
5,1,0,0,1,0,0,4,0,1,0,0,?
23,3,8,7,0,2,0,21,6,8,0,4,?
22,3,8,6,0,2,0,20,6,8,0,4,?
20,3,7,6,0,2,0,19,5,7,0,4,?
19,3,7,5,0,2,0,18,5,7,0,4,?
14,2,5,4,0,1,0,14,4,5,0,3,?
13,2,5,3,0,1,0,13,4,5,0,3,?
11,2,4,3,0,1,0,12,3,4,0,3,?
10,2,4,2,0,1,0,11,3,4,0,3,?
21,3,8,5,0,2,0,19,6,7,0,4,?
20,3,8,4,0,2,0,18,6,7,0,4,?
18,3,7,4,0,2,0,17,5,6,0,4,?
17,3,7,3,0,2,0,16,5,6,0,4,?
12,2,5,2,0,1,0,12,4,4,0,3,?
11,2,5,1,0,1,0,11,4,4,0,3,?
9,2,4,1,0,1,0,10,3,3,0,3,?
8,2,4,0,0,1,0,9,3,3,0,3,?
4,2,0,0,0,1,0,3,0,1,0,0,?
2,2,0,0,0,1,0,3,0,1,1,0,?
4,1,2,0,0,1,0,5,1,2,0,0,?
6,2,1,0,0,2,0,5,1,3,0,0,?
2,1,0,0,0,1,0,2,0,1,0,0,?
30,6,5,4,0,4,0,21,3,12,0,1,?
15,3,3,3,0,2,0,13,2,7,0,1,?
28,6,5,2,0,4,0,19,3,11,0,1,?
13,3,3,1,0,2,0,11,2,6,0,1,?
6,1,0,1,0,0,0,5,0,2,0,0,?
65,12,10,13,0,8,5,47,5,30,2,2,?
25,5,6,4,0,4,2,22,4,12,2,2,?
64,12,9,12,0,8,5,46,5,30,2,2,?
24,5,5,3,0,4,2,21,4,12,2,2,?
66,12,9,13,0,8,5,46,5,30,2,2,?
26,5,5,4,0,4,2,21,4,12,2,2,?
65,12,8,12,0,8,5,45,5,30,2,2,?
25,5,4,3,0,4,2,20,4,12,2,2,?
63,12,10,11,0,8,5,45,5,29,2,2,?
23,5,6,2,0,4,2,20,4,11,2,2,?
62,12,9,10,0,8,5,44,5,29,2,2,?
22,5,5,1,0,4,2,19,4,11,2,2,?
64,12,9,11,0,8,5,44,5,29,2,2,?
24,5,5,2,0,4,2,19,4,11,2,2,?
63,12,8,10,0,8,5,43,5,29,2,2,?
23,5,4,1,0,4,2,18,4,11,2,2,?
22,1,0,7,1,0,2,13,0,9,0,0,?
38,3,0,13,1,1,2,20,0,16,0,0,?
28,5,5,4,0,4,2,21,3,13,0,1,?
10,2,2,2,0,2,0,9,2,5,0,1,?
26,5,5,2,0,4,2,19,3,12,0,1,?
8,2,2,0,0,2,0,7,2,4,0,1,?
38,3,0,13,1,1,2,20,0,16,0,0,?
57,15,5,5,0,10,1,34,3,24,1,1,?
21,5,2,2,0,4,1,15,2,10,1,1,?
55,15,5,3,0,10,1,32,3,23,1,1,?
19,5,2,0,0,4,1,13,2,9,1,1,?
77,14,6,15,0,8,1,44,2,31,0,0,?
41,4,3,12,0,2,1,25,1,17,0,0,?
77,14,6,15,0,8,1,44,2,31,0,0,?
41,4,3,12,0,2,1,25,1,17,0,0,?
77,14,5,15,0,8,1,43,2,31,0,0,?
41,4,2,12,0,2,1,24,1,17,0,0,?
2,0,1,1,0,0,0,3,1,1,0,0,?
30,8,6,4,0,7,0,23,4,14,0,1,?
