@relation training_10.arff

@attribute INVOCATIONS numeric
@attribute ASSIGNMENTS numeric
@attribute STATEMENTS numeric
@attribute EQUAL numeric
@attribute GOTO numeric
@attribute IF numeric
@attribute FIELDS numeric
@attribute FIELDS_WRITTEN numeric
@attribute LOCALS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute THROWS numeric
@attribute class {hot,cold}

@data
0,25,35,0,7,5,0,0,70,13,0,0,?
0,10,18,0,5,4,0,0,30,5,0,0,?
0,5,9,0,1,1,0,0,13,3,0,0,?
1,2,4,0,0,0,1,0,6,2,0,0,?
1,2,4,0,0,0,1,0,6,2,0,0,?
2,3,7,0,0,0,2,0,13,4,0,0,?
18,24,41,0,4,3,2,0,77,6,4,0,?
20,30,47,0,4,3,2,0,92,6,4,0,?
16,23,36,0,2,2,2,0,68,6,4,0,?
18,29,42,0,2,2,2,0,83,6,4,0,?
2,5,9,0,0,0,1,0,12,2,1,0,?
1,3,4,0,0,0,0,0,6,0,0,0,?
0,3,5,0,0,0,3,3,4,4,0,0,?
2,0,4,0,0,0,0,0,3,1,0,0,?
1,5,8,0,1,1,4,3,9,5,0,0,?
0,1,4,0,1,1,1,0,4,2,0,0,?
1,4,7,0,1,1,3,2,8,4,0,0,?
0,1,4,0,1,1,1,0,4,2,0,0,?
1,9,12,1,1,1,6,2,21,7,0,0,?
0,2,5,1,1,1,2,0,7,3,0,0,?
2,10,13,1,1,1,6,2,23,7,0,0,?
0,2,5,1,1,1,2,0,7,3,0,0,?
1,3,9,0,0,0,3,3,11,7,0,0,?
1,0,5,0,0,0,0,0,6,3,0,0,?
1,1,3,0,0,0,0,0,3,1,0,0,?
1,1,3,0,0,0,0,0,3,1,0,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
11,12,19,1,2,2,0,0,30,1,3,1,?
8,9,17,1,2,2,0,0,25,1,3,0,?
10,11,18,1,2,2,0,0,28,1,3,1,?
8,9,17,1,2,2,0,0,25,1,3,0,?
9,7,14,0,1,0,0,0,18,1,2,0,?
1,1,4,0,0,0,0,0,3,1,0,0,?
7,6,10,0,0,0,0,0,15,1,1,0,?
1,3,5,0,0,0,0,0,7,2,1,0,?
1,1,3,0,0,0,0,0,4,1,0,0,?
17,13,23,1,2,1,0,0,29,0,2,0,?
18,14,25,2,3,2,0,0,32,0,2,0,?
13,9,20,2,4,2,0,0,20,0,1,0,?
0,1,3,0,0,0,0,0,3,1,0,0,?
5,6,9,0,0,0,0,0,15,1,1,0,?
10,7,15,1,1,1,2,0,15,2,1,0,?
8,5,12,1,1,1,1,0,11,1,1,0,?
2,3,7,0,1,1,0,0,9,1,1,0,?
8,11,20,0,2,1,6,2,23,7,1,0,?
6,7,11,0,0,0,1,0,17,2,1,0,?
2,3,7,0,1,1,0,0,9,1,1,0,?
3,3,8,0,1,1,0,0,10,1,1,0,?
2,5,7,0,0,0,4,4,2,4,0,0,?
16,40,53,0,3,2,19,18,73,22,7,0,?
12,33,43,0,1,1,18,18,56,20,6,0,?
8,24,49,0,0,0,16,16,56,36,4,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
0,1,4,0,0,0,1,1,4,3,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
0,1,4,0,0,0,1,1,4,3,0,0,?
14,15,27,0,3,2,1,0,42,1,4,0,?
5,5,12,0,1,1,0,0,16,0,2,0,?
51,68,72,0,0,0,17,0,159,18,2,0,?
2,0,5,0,0,0,0,0,5,2,0,0,?
12,32,45,1,5,3,12,0,76,20,3,0,?
10,27,39,1,4,3,12,0,67,18,2,0,?
3,7,13,0,1,1,3,0,19,5,1,0,?
2,3,9,0,2,1,1,0,11,3,0,0,?
8,18,30,1,3,2,6,0,40,14,2,0,?
9,21,34,2,4,4,8,0,48,16,2,0,?
8,20,32,2,4,4,7,0,45,15,2,0,?
7,18,29,2,3,3,6,0,40,14,2,0,?
3,7,14,0,0,0,2,0,20,7,2,0,?
23,23,46,0,0,0,7,0,76,19,3,0,?
15,16,30,2,3,2,6,0,48,9,0,0,?
9,9,20,1,1,1,6,0,29,9,0,0,?
3,3,8,0,0,0,3,0,10,4,0,0,?
7,10,20,1,4,3,3,0,31,5,0,0,?
3,4,11,1,2,2,2,0,14,4,0,0,?
1,1,6,1,1,1,1,0,6,3,0,0,?
0,0,2,0,0,0,0,0,1,1,0,0,?
1,0,4,0,0,0,0,0,4,2,0,0,?
2,1,4,0,0,0,0,0,4,1,0,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
8,12,15,0,0,0,1,0,28,3,1,0,?
2,3,6,0,0,0,1,0,8,1,1,0,?
8,14,24,1,5,3,3,0,36,6,1,0,?
8,14,23,1,4,3,3,0,36,6,1,0,?
0,2,6,0,1,1,1,0,6,3,0,0,?
1,8,12,0,3,2,3,0,18,4,1,0,?
0,4,6,0,1,1,2,0,8,2,1,0,?
0,21,22,0,0,0,3,2,22,19,1,0,?
1,1,5,0,0,0,1,0,6,3,0,0,?
7,9,15,1,2,1,2,0,21,3,1,0,?
1,4,8,1,2,1,2,0,9,3,0,0,?
2,3,6,0,0,0,0,0,10,1,1,1,?
2,2,7,0,1,0,2,0,7,3,0,0,?
1,2,5,0,0,0,0,0,7,1,1,1,?
12,15,24,1,1,1,1,0,37,8,2,0,?
5,9,16,1,1,1,1,0,23,8,1,0,?
2,0,4,0,0,0,0,0,3,1,0,0,?
2,0,4,0,0,0,0,0,3,1,0,0,?
31,46,68,1,6,4,7,0,120,20,6,0,?
39,47,71,1,5,4,7,0,119,15,7,0,?
29,45,66,1,6,4,7,0,117,20,6,0,?
37,46,69,1,5,4,7,0,116,15,7,0,?
1,3,8,0,1,1,0,0,9,2,1,0,?
0,2,4,0,0,0,1,0,5,3,0,0,?
2,4,6,0,0,0,1,0,9,3,0,0,?
3,7,10,1,1,1,2,0,15,5,0,0,?
2,4,7,1,1,1,1,0,9,3,0,0,?
3,7,10,1,1,1,2,0,15,5,0,0,?
2,4,7,1,1,1,1,0,9,3,0,0,?
3,7,10,1,1,1,2,0,15,5,0,0,?
2,4,7,1,1,1,1,0,9,3,0,0,?
1,19,20,0,0,0,3,3,19,16,2,0,?
7,12,19,0,0,0,2,1,29,7,3,0,?
5,6,11,0,0,0,3,1,12,3,2,0,?
1,4,10,0,3,2,2,0,12,3,0,0,?
0,1,4,0,1,1,0,0,3,1,0,0,?
18,17,32,3,6,4,0,0,49,2,2,0,?
15,16,29,3,6,4,0,0,44,2,2,0,?
14,15,27,3,5,3,0,0,41,2,2,0,?
11,11,20,1,2,1,0,0,31,2,2,0,?
7,7,12,0,0,0,1,0,19,2,1,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
1,12,16,0,0,0,7,4,24,9,3,0,?
6,22,29,0,0,0,15,12,41,18,4,0,?
2,2,6,0,0,0,2,1,6,3,0,0,?
34,47,62,0,0,0,16,0,116,20,6,0,?
7,15,27,2,6,4,6,1,42,8,1,0,?
4,8,16,2,4,3,3,1,21,5,0,0,?
2,1,6,1,1,1,0,0,6,2,0,0,?
0,10,16,0,3,2,0,0,24,2,0,0,?
0,4,8,0,1,1,0,0,10,2,0,0,?
1,3,9,1,2,1,1,0,11,4,0,0,?
1,3,8,1,1,1,1,0,11,4,0,0,?
3,11,17,1,3,2,6,3,28,8,0,0,?
4,13,19,1,3,3,7,3,34,9,0,0,?
4,12,18,1,3,3,6,2,32,8,0,0,?
3,11,16,0,2,2,7,3,29,9,0,0,?
3,10,15,0,2,2,6,2,27,8,0,0,?
15,49,58,0,3,2,13,0,120,33,0,0,?
11,40,49,0,3,2,10,0,99,28,0,0,?
15,49,57,0,2,2,13,0,120,33,0,0,?
11,40,48,0,2,2,10,0,99,28,0,0,?
1,0,5,0,0,0,0,0,6,3,0,0,?
1,1,3,0,0,0,0,0,3,1,0,0,?
1,1,3,0,0,0,0,0,3,1,0,0,?
3,9,16,0,0,0,6,4,22,9,3,0,?
2,2,6,0,0,0,2,0,7,3,0,0,?
0,5,12,1,4,3,3,0,18,6,0,0,?
0,5,11,1,3,3,3,0,18,6,0,0,?
0,3,8,0,2,2,2,0,12,4,0,0,?
0,2,7,0,2,1,1,0,8,3,0,0,?
1,4,7,0,0,0,3,2,9,4,1,0,?
0,2,5,0,0,0,1,0,8,4,0,0,?
0,2,6,0,0,0,1,0,8,5,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
0,6,11,0,3,2,3,0,16,5,0,0,?
0,2,5,0,1,1,1,0,6,2,0,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
5,12,15,0,1,1,0,0,30,1,1,0,?
6,15,19,0,2,2,0,0,41,1,1,0,?
5,6,10,0,0,0,0,0,17,1,2,1,?
6,6,15,0,0,0,0,0,21,2,4,0,?
0,14,19,0,3,2,0,0,36,3,0,0,?
0,6,9,0,1,1,0,0,14,1,0,0,?
33,49,57,0,0,0,16,7,91,16,7,0,?
7,13,20,0,0,0,2,1,30,8,3,0,?
5,6,11,0,0,0,3,1,12,3,2,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
3,11,19,0,2,1,6,5,24,9,2,0,?
3,11,18,0,1,1,6,5,24,9,2,0,?
0,1,4,0,0,0,1,1,4,3,0,0,?
5,13,25,1,3,2,5,1,42,11,1,0,?
4,9,21,1,3,2,2,0,33,8,1,0,?
9,16,28,1,2,2,5,1,50,11,2,0,?
8,12,24,1,2,2,2,0,41,8,2,0,?
11,20,27,0,3,2,7,0,49,8,1,0,?
1,3,6,0,1,1,1,0,8,2,0,0,?
4,12,17,0,3,2,3,0,30,4,0,0,?
1,4,7,0,1,1,1,0,10,2,0,0,?
0,0,1,0,0,0,0,0,0,0,0,0,?
11,26,41,0,7,4,8,2,59,14,4,0,?
7,17,27,0,5,3,5,2,35,8,3,0,?
7,17,27,0,5,3,5,2,35,8,3,0,?
3,8,13,0,3,2,2,2,11,2,2,0,?
2,2,5,0,0,0,0,0,6,1,0,0,?
1,4,9,0,0,0,2,1,14,6,0,0,?
1,0,4,0,1,0,0,0,2,1,0,0,?
2,2,5,0,0,0,0,0,6,1,0,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
7,15,23,0,3,2,4,0,39,9,1,0,?
0,1,4,0,1,1,0,0,3,1,0,0,?
4,4,14,0,3,2,0,0,24,4,0,0,?
0,1,7,0,1,1,0,0,7,4,0,0,?
13,8,21,0,2,1,0,0,27,4,1,0,?
3,0,10,0,2,1,0,0,9,4,0,0,?
15,15,22,0,1,0,1,0,34,2,2,0,?
2,2,5,0,0,0,0,0,5,1,0,0,?
0,24,25,0,0,0,3,3,24,21,3,0,?
3,5,9,0,0,0,3,2,13,5,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
1,4,9,0,0,0,4,4,10,7,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
1,1,4,0,0,0,1,1,3,2,0,0,?
0,2,6,0,0,0,0,0,9,3,0,0,?
3,3,7,1,1,1,0,0,8,1,0,0,?
4,4,9,2,2,2,0,0,12,1,0,0,?
5,5,11,3,3,3,0,0,16,1,0,0,?
6,6,13,4,4,4,0,0,20,1,0,0,?
6,6,13,4,4,4,0,0,20,1,0,0,?
2,8,18,1,7,5,0,0,22,1,0,0,?
2,8,18,1,7,5,0,0,22,1,0,0,?
2,5,13,1,5,4,0,0,13,1,0,0,?
2,5,13,1,5,4,0,0,13,1,0,0,?
2,3,8,1,2,2,0,0,7,1,0,0,?
2,3,8,1,2,2,0,0,7,1,0,0,?
3,5,10,1,1,1,1,0,12,2,1,0,?
3,6,12,2,2,2,2,0,15,3,1,0,?
4,7,14,3,3,3,2,0,18,3,1,0,?
5,8,16,4,4,4,2,0,21,3,1,0,?
5,8,16,4,4,4,2,0,21,3,1,0,?
11,8,15,0,0,0,0,0,18,1,1,0,?
8,11,19,0,0,0,0,0,41,6,1,0,?
0,0,7,0,1,1,0,0,7,5,0,0,?
13,13,21,0,1,1,0,0,38,5,1,0,?
3,4,10,0,2,1,0,0,8,1,0,0,?
3,4,10,0,2,1,0,0,8,1,0,0,?
0,2,7,1,3,2,0,0,6,1,0,0,?
0,2,7,1,3,2,0,0,6,1,0,0,?
0,2,6,1,2,2,0,0,6,1,0,0,?
0,2,6,1,2,2,0,0,6,1,0,0,?
3,5,10,0,2,1,0,0,10,1,0,0,?
3,5,10,0,2,1,0,0,10,1,0,0,?
0,2,7,1,3,2,0,0,6,1,0,0,?
0,2,7,1,3,2,0,0,6,1,0,0,?
0,2,6,1,2,2,0,0,6,1,0,0,?
0,2,6,1,2,2,0,0,6,1,0,0,?
14,14,22,2,2,2,0,0,41,4,1,0,?
2,2,9,2,2,2,0,0,12,4,0,0,?
1,1,7,1,1,1,0,0,8,4,0,0,?
3,3,7,1,1,1,0,0,9,1,0,0,?
4,5,10,2,2,2,0,0,14,1,0,0,?
5,7,13,3,3,3,0,0,19,1,0,0,?
6,9,16,4,4,4,0,0,24,1,0,0,?
6,9,16,4,4,4,0,0,23,1,0,0,?
14,15,26,0,4,3,0,0,38,1,3,0,?
8,9,19,0,4,3,0,0,24,1,2,0,?
10,11,18,0,2,2,0,0,26,1,2,0,?
4,5,11,0,2,2,0,0,12,1,1,0,?
3,3,9,1,1,1,0,0,12,4,0,0,?
13,13,20,1,1,1,0,0,36,4,1,0,?
22,24,39,0,5,4,0,0,61,4,2,0,?
20,23,37,0,5,4,0,0,59,4,2,0,?
20,23,37,0,5,4,0,0,59,4,2,0,?
18,22,35,0,5,4,0,0,57,4,2,0,?
12,12,21,0,2,2,0,0,30,2,1,0,?
10,11,19,0,2,2,0,0,28,2,1,0,?
3,2,7,0,1,0,0,0,5,1,0,0,?
3,4,7,1,1,1,0,0,10,1,0,0,?
7,8,12,1,1,1,0,0,20,1,1,0,?
2,6,14,1,4,3,0,0,19,3,0,0,?
0,5,12,1,4,3,0,0,17,3,0,0,?
0,2,6,0,1,1,0,0,7,2,0,0,?
1,1,5,0,0,0,0,0,7,2,0,0,?
1,1,6,0,1,1,0,0,6,2,1,1,?
2,1,8,0,3,2,0,0,6,2,0,0,?
2,1,7,0,2,2,0,0,6,2,0,0,?
0,3,5,0,0,0,0,0,7,1,0,0,?
0,5,12,0,3,2,0,0,19,3,0,0,?
0,2,7,0,1,1,0,0,9,3,0,0,?
0,0,4,0,1,1,0,0,3,2,0,0,?
0,1,6,0,2,2,0,0,6,2,0,0,?
0,4,11,0,4,4,0,0,16,2,0,0,?
0,7,17,0,7,6,0,0,27,2,0,0,?
0,6,15,0,6,5,0,0,23,2,0,0,?
0,3,9,0,3,3,0,0,12,2,0,0,?
9,7,17,1,4,3,0,0,19,1,0,0,?
5,5,13,1,4,3,0,0,14,1,0,0,?
4,3,8,0,1,1,0,0,7,1,0,0,?
3,2,9,2,3,2,0,0,8,2,0,0,?
9,6,15,2,2,2,1,1,16,3,0,0,?
2,1,7,1,2,1,0,0,5,2,0,0,?
16,19,31,0,3,2,0,0,53,4,2,0,?
0,4,12,0,3,2,0,0,16,4,0,0,?
16,19,30,0,2,2,0,0,53,4,2,0,?
0,4,11,0,2,2,0,0,16,4,0,0,?
16,19,31,0,3,2,0,0,53,4,2,0,?
0,4,12,0,3,2,0,0,16,4,0,0,?
16,19,30,0,2,2,0,0,53,4,2,0,?
0,4,11,0,2,2,0,0,16,4,0,0,?
9,9,15,0,0,0,0,0,26,3,1,0,?
0,2,7,2,3,2,0,0,6,1,0,0,?
0,1,4,1,1,1,0,0,3,1,0,0,?
0,4,9,2,3,2,0,0,10,1,0,0,?
0,2,5,1,1,1,0,0,5,1,0,0,?
0,0,2,0,0,0,0,0,1,1,0,0,?
0,0,5,0,1,1,0,0,5,3,0,0,?
1,3,8,0,1,1,0,0,14,3,0,0,?
3,2,6,1,1,1,0,0,6,1,0,0,?
3,2,6,1,1,1,0,0,6,1,0,0,?
7,9,14,0,1,1,0,0,18,3,2,0,?
14,15,22,0,2,2,0,0,32,3,2,0,?
14,15,22,0,2,2,0,0,32,3,2,0,?
58,29,63,1,2,1,1,0,116,2,0,0,?
58,29,62,1,1,1,1,0,116,2,0,0,?
3,3,9,1,1,1,1,0,9,2,1,0,?
2,3,8,1,1,1,1,0,9,2,1,0,?
0,22,23,0,0,0,2,2,26,16,6,0,?
1,1,2,0,0,0,0,0,2,0,0,0,?
8,14,23,0,4,3,3,1,34,4,2,0,?
7,11,20,0,4,3,2,0,28,3,2,0,?
2,6,11,0,2,2,1,1,15,2,1,0,?
1,3,8,0,2,2,0,0,9,1,1,0,?
4,6,11,0,0,0,2,2,14,3,2,0,?
0,0,4,0,1,1,0,0,4,2,0,0,?
2,2,8,2,3,3,0,0,11,2,0,0,?
2,5,12,3,4,4,2,0,19,4,0,0,?
2,5,12,3,4,4,2,0,19,4,0,0,?
0,0,5,1,2,2,0,0,5,2,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
1,2,4,0,0,0,1,1,3,1,1,0,?
8,8,14,0,0,0,1,1,20,2,3,0,?
1,1,3,0,0,0,0,0,3,0,1,0,?
3,6,9,0,0,0,2,0,16,4,0,0,?
6,7,10,0,0,0,1,0,17,2,1,0,?
1,2,8,0,0,0,2,2,10,6,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
3,2,7,0,0,0,0,0,10,2,1,0,?
0,1,2,0,0,0,1,0,2,1,0,0,?
0,1,2,0,0,0,1,0,2,1,0,0,?
0,2,3,0,0,0,2,2,0,2,0,0,?
0,1,3,0,0,0,1,1,2,2,0,0,?
0,1,2,0,0,0,1,0,2,1,0,0,?
0,1,3,0,0,0,1,1,2,2,0,0,?
0,1,2,0,0,0,1,0,2,1,0,0,?
0,0,1,0,0,0,0,0,0,0,0,0,?
3,4,9,0,2,2,2,0,9,2,1,0,?
1,2,5,0,2,2,1,0,4,1,0,0,?
0,1,3,0,1,1,1,0,2,1,0,0,?
4,18,26,0,7,4,6,1,37,9,1,0,?
3,12,18,0,5,3,4,1,23,5,1,0,?
1,5,8,0,2,1,2,1,7,2,1,0,?
1,1,5,0,1,0,0,0,4,1,0,0,?
1,1,4,0,0,0,0,0,4,1,0,0,?
5,7,17,0,2,1,3,1,23,7,1,0,?
5,9,18,0,1,1,3,1,28,8,1,0,?
1,2,9,0,4,2,0,0,7,1,0,0,?
0,1,5,0,2,1,0,0,3,1,0,0,?
2,2,5,0,0,0,0,0,6,1,0,0,?
1,4,8,0,0,0,3,2,11,5,1,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
1,1,5,0,0,0,1,0,6,3,0,0,?
1,5,8,1,1,1,2,0,13,3,0,0,?
0,2,5,1,1,1,1,0,6,2,0,0,?
23,36,53,0,8,5,5,0,97,11,4,0,?
5,14,23,0,6,4,2,0,32,5,1,0,?
23,37,53,0,7,5,6,0,100,13,4,0,?
5,15,23,0,5,4,3,0,35,7,1,0,?
0,1,4,0,1,1,0,0,3,1,0,0,?
4,3,13,0,0,0,3,0,19,8,0,0,?
0,39,40,0,0,0,6,6,36,36,3,0,?
1,2,7,0,0,0,2,2,8,5,0,0,?
3,7,12,0,0,0,2,0,22,6,0,0,?
1,1,4,0,0,0,1,1,3,2,0,0,?
0,4,7,0,0,0,3,1,12,5,0,0,?
1,5,10,0,1,1,3,1,15,5,1,1,?
0,5,9,0,1,1,4,1,15,6,0,0,?
8,12,17,0,0,0,1,0,28,2,2,0,?
2,2,8,0,0,0,2,2,9,5,0,0,?
2,7,14,1,3,1,5,2,18,6,2,0,?
3,10,17,1,2,1,7,3,25,8,3,0,?
1,1,4,0,0,0,0,0,4,1,0,0,?
2,3,10,1,3,1,3,0,10,4,0,0,?
2,3,9,1,2,1,3,0,10,4,0,0,?
1,1,4,0,0,0,0,0,4,1,0,0,?
4,6,14,1,2,2,3,0,23,6,0,0,?
1,4,10,1,2,2,2,0,15,5,0,0,?
0,1,6,1,1,1,1,0,6,4,0,0,?
1,3,6,0,0,0,3,3,5,4,0,0,?
0,0,3,0,0,0,0,0,2,2,0,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
0,0,2,0,0,0,0,0,1,1,0,0,?
0,0,2,0,0,0,0,0,1,1,0,0,?
5,6,13,0,0,0,2,0,20,3,2,0,?
3,9,16,0,2,1,4,2,26,6,1,0,?
3,9,15,0,1,1,5,2,26,7,1,0,?
0,1,2,0,0,0,1,0,2,1,0,0,?
0,1,2,0,0,0,1,0,2,1,0,0,?
0,2,3,0,0,0,2,2,0,2,0,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
62,63,126,0,0,0,62,1,125,62,1,0,?
2,4,10,1,3,2,2,0,11,3,0,0,?
2,4,9,1,2,2,2,0,11,3,0,0,?
1,4,9,1,3,2,2,0,11,3,0,0,?
1,4,8,1,2,2,2,0,11,3,0,0,?
25,14,40,0,0,0,0,0,53,0,13,0,?
1,3,5,0,0,0,1,0,8,2,0,0,?
1,4,9,2,3,2,1,0,11,2,0,0,?
1,4,8,2,2,2,1,0,11,2,0,0,?
0,1,4,1,1,1,0,0,4,1,0,0,?
2,5,10,2,3,2,2,0,13,3,0,0,?
2,5,9,2,2,2,2,0,13,3,0,0,?
1,3,6,1,1,1,1,0,8,2,0,0,?
2,5,10,2,3,2,2,0,13,3,0,0,?
2,5,9,2,2,2,2,0,13,3,0,0,?
1,3,6,1,1,1,1,0,8,2,0,0,?
5,5,8,0,0,0,0,0,13,1,1,0,?
6,7,10,0,0,0,1,0,17,2,1,0,?
0,0,5,2,2,2,0,0,4,2,0,0,?
0,0,6,3,3,3,0,0,5,2,0,0,?
0,0,6,3,3,3,0,0,5,2,0,0,?
0,0,5,2,2,2,0,0,4,2,0,0,?
0,0,5,2,2,2,0,0,4,2,0,0,?
1,1,3,0,0,0,0,0,4,1,0,0,?
1,1,4,0,0,0,0,0,6,2,0,0,?
1,2,8,0,2,1,0,0,8,3,0,0,?
7,8,14,0,1,1,1,0,24,4,1,0,?
1,2,6,1,1,1,2,0,6,3,0,0,?
0,1,4,1,1,1,1,0,3,2,0,0,?
1,3,7,0,2,1,1,0,8,2,0,0,?
1,3,6,0,1,1,1,0,8,2,0,0,?
2,4,8,0,2,1,1,0,10,2,0,0,?
2,4,7,0,1,1,1,0,10,2,0,0,?
3,37,39,0,0,0,7,7,37,31,4,0,?
2,2,6,0,0,0,1,1,6,2,1,0,?
4,3,9,0,1,1,0,0,15,2,1,0,?
3,3,8,0,1,1,0,0,13,2,1,0,?
1,1,5,0,0,0,1,0,6,3,0,0,?
1,2,5,0,0,0,0,0,8,2,0,0,?
1,1,4,0,0,0,1,0,4,2,0,0,?
1,3,8,1,2,1,1,0,10,3,0,0,?
1,3,7,1,1,1,1,0,10,3,0,0,?
7,10,16,0,1,1,1,0,27,3,2,1,?
1,4,8,0,1,1,1,0,13,3,0,0,?
8,12,19,0,1,0,5,2,32,9,0,0,?
1,1,4,0,0,0,0,0,4,1,0,0,?
1,1,4,0,0,0,0,0,4,1,1,1,?
0,1,4,0,0,0,1,0,5,3,0,0,?
1,1,4,0,0,0,0,0,6,2,0,0,?
2,3,7,2,2,2,2,0,6,2,0,0,?
4,5,11,2,2,2,4,0,10,4,0,0,?
0,2,5,2,2,2,2,0,4,2,0,0,?
2,4,9,2,2,2,4,0,8,4,0,0,?
1,2,5,0,0,0,2,2,4,3,0,0,?
1,2,4,0,0,0,1,1,5,2,0,0,?
0,1,4,0,1,1,1,0,4,2,0,0,?
2,4,10,2,3,3,3,0,10,4,0,0,?
2,4,10,2,3,3,3,0,10,4,0,0,?
0,3,8,2,3,3,3,0,8,4,0,0,?
0,3,8,2,3,3,3,0,8,4,0,0,?
0,1,4,0,1,1,1,0,4,2,0,0,?
2,4,10,2,3,3,3,0,10,4,0,0,?
3,7,13,2,3,3,5,1,15,6,0,0,?
0,3,8,2,3,3,3,0,8,4,0,0,?
1,6,11,2,3,3,5,1,13,6,0,0,?
0,0,3,0,0,0,0,0,2,2,0,0,?
0,4,5,0,0,0,4,4,0,4,0,0,?
3,3,7,0,0,0,1,1,8,2,1,0,?
5,6,9,0,0,0,1,0,15,2,1,0,?
1,2,4,0,0,0,0,0,5,0,1,0,?
1,4,7,0,0,0,2,0,12,4,0,0,?
1,0,5,0,0,0,0,0,6,3,0,0,?
1,1,3,0,0,0,0,0,3,1,0,0,?
1,1,3,0,0,0,0,0,3,1,0,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
1,2,5,0,0,0,1,1,5,2,1,0,?
0,5,8,0,0,0,3,1,13,6,0,0,?
0,5,7,0,0,0,3,1,13,5,0,0,?
0,2,6,0,2,1,1,0,6,2,0,0,?
0,2,5,0,1,1,1,0,6,2,0,0,?
1,1,5,0,0,0,1,1,5,3,0,0,?
1,1,4,0,0,0,0,0,4,1,1,1,?
1,1,4,0,0,0,0,0,4,1,1,1,?
1,1,5,0,0,0,0,0,5,2,1,1,?
1,1,4,0,0,0,0,0,4,1,1,1,?
1,1,4,0,0,0,0,0,4,1,1,1,?
1,1,4,0,0,0,0,0,4,1,1,1,?
1,1,4,0,0,0,0,0,4,1,1,1,?
1,1,6,0,0,0,0,0,6,3,1,1,?
1,1,4,0,0,0,0,0,4,1,1,1,?
1,1,4,0,0,0,0,0,4,1,1,1,?
1,1,5,0,0,0,0,0,5,2,1,1,?
1,1,4,0,0,0,0,0,4,1,1,1,?
1,1,4,0,0,0,0,0,4,1,1,1,?
6,15,21,0,0,0,9,4,35,11,1,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
8,15,25,1,4,3,0,0,47,1,3,0,?
6,14,23,1,4,3,0,0,45,1,3,0,?
7,11,19,1,2,2,0,0,33,1,3,0,?
5,10,17,1,2,2,0,0,31,1,3,0,?
2,2,5,0,0,0,0,0,6,1,0,0,?
1,0,3,0,0,0,0,0,2,1,0,0,?
4,5,16,0,2,1,0,0,22,4,3,0,?
4,5,15,0,1,1,0,0,22,4,3,0,?
0,26,27,0,0,0,3,3,26,23,3,0,?
1,1,4,0,0,0,1,1,3,2,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
0,1,4,0,0,0,1,1,4,3,0,0,?
9,12,17,0,2,1,2,0,29,3,1,0,?
10,13,17,0,1,1,3,0,32,4,1,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
0,1,4,0,0,0,1,1,4,3,0,0,?
3,3,7,0,0,0,1,1,8,2,1,0,?
1,1,3,0,0,0,0,0,3,0,1,0,?
0,4,9,0,2,1,2,0,12,4,0,0,?
0,4,8,0,1,1,2,0,12,4,0,0,?
3,7,13,0,0,0,6,4,17,8,1,0,?
2,4,9,0,0,0,3,3,10,5,1,0,?
1,1,5,0,0,0,1,0,6,3,0,0,?
0,0,1,0,0,0,0,0,0,0,0,0,?
0,0,1,0,0,0,0,0,0,0,0,0,?
1,0,5,0,0,0,0,0,6,3,0,0,?
0,0,1,0,0,0,0,0,0,0,0,0,?
0,0,1,0,0,0,0,0,0,0,0,0,?
0,0,1,0,0,0,0,0,0,0,0,0,?
1,1,5,0,1,1,0,0,5,2,0,0,?
20,32,47,0,2,1,1,0,73,8,12,0,?
16,17,24,0,1,0,2,0,40,3,2,0,?
1,1,4,0,0,0,0,0,4,1,0,0,?
1,1,5,0,0,0,1,1,5,3,0,0,?
0,1,3,0,0,0,1,0,4,2,0,0,?
8,13,19,0,0,0,0,0,30,4,4,0,?
2,4,10,0,0,0,3,3,13,7,0,0,?
