@relation observations_20.arff_clustered

@attribute Instance_number numeric
@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}
@attribute Cluster {cluster0,cluster1}

@data
2378,0,39,0,72,3,9,146,0,9,9,34,61,?,cluster1
2379,0,35,0,65,3,9,128,0,9,9,32,54,?,cluster1
2380,0,19,0,31,2,7,57,0,7,3,18,22,?,cluster1
2381,0,38,0,77,2,9,161,0,9,6,32,66,?,cluster1
2382,0,34,0,70,2,9,143,0,9,6,30,59,?,cluster1
2383,0,36,0,68,2,9,140,0,9,6,31,57,?,cluster1
2384,0,32,0,61,2,9,122,0,9,6,29,50,?,cluster1
2385,0,17,0,27,2,6,47,0,6,4,16,19,?,cluster1
2386,0,36,0,73,2,8,151,0,8,7,30,63,?,cluster1
2387,0,32,0,66,2,8,133,0,8,7,28,56,?,cluster1
2388,0,34,0,64,2,8,130,0,8,7,29,54,?,cluster1
2389,0,30,0,57,2,8,112,0,8,7,27,47,?,cluster1
2390,0,14,0,23,1,6,41,0,6,1,13,15,?,cluster1
2391,0,33,0,69,1,8,145,0,8,4,27,59,?,cluster1
2392,0,29,0,62,1,8,127,0,8,4,25,52,?,cluster1
2393,0,31,0,60,1,8,124,0,8,4,26,50,?,cluster1
2394,0,27,0,53,1,8,106,0,8,4,24,43,?,cluster1
2395,0,21,0,50,0,5,107,0,5,1,15,43,?,cluster1
2396,0,17,0,43,0,5,89,0,5,1,13,36,?,cluster1
2397,0,19,0,41,0,5,86,0,5,1,14,34,?,cluster1
2398,0,15,0,34,0,5,68,0,5,1,12,27,?,cluster1
2399,0,21,0,33,2,7,57,0,6,6,20,24,?,cluster1
2400,0,40,0,79,2,9,161,0,8,9,34,68,?,cluster1
2401,0,36,0,72,2,9,143,0,8,9,32,61,?,cluster1
2402,0,38,0,70,2,9,140,0,8,9,33,59,?,cluster1
2403,0,34,0,63,2,9,122,0,8,9,31,52,?,cluster1
2404,0,18,0,29,1,7,51,0,6,3,17,20,?,cluster1
2405,0,37,0,75,1,9,155,0,8,6,31,64,?,cluster1
2406,0,33,0,68,1,9,137,0,8,6,29,57,?,cluster1
2407,0,35,0,66,1,9,134,0,8,6,30,55,?,cluster1
2408,0,31,0,59,1,9,116,0,8,6,28,48,?,cluster1
2409,0,20,0,32,3,6,57,0,6,6,19,24,?,cluster1
2410,0,39,0,78,3,8,161,0,8,9,33,68,?,cluster1
2411,0,35,0,71,3,8,143,0,8,9,31,61,?,cluster1
2412,0,37,0,69,3,8,140,0,8,9,32,59,?,cluster1
2413,0,33,0,62,3,8,122,0,8,9,30,52,?,cluster1
2414,0,17,0,28,2,6,51,0,6,3,16,20,?,cluster1
2415,0,36,0,74,2,8,155,0,8,6,30,64,?,cluster1
2416,0,32,0,67,2,8,137,0,8,6,28,57,?,cluster1
2417,0,34,0,65,2,8,134,0,8,6,29,55,?,cluster1
2418,0,30,0,58,2,8,116,0,8,6,27,48,?,cluster1
2419,0,15,0,24,2,5,41,0,5,4,14,17,?,cluster1
2420,0,34,0,70,2,7,145,0,7,7,28,61,?,cluster1
2421,0,30,0,63,2,7,127,0,7,7,26,54,?,cluster1
2422,0,32,0,61,2,7,124,0,7,7,27,52,?,cluster1
2423,0,28,0,54,2,7,106,0,7,7,25,45,?,cluster1
2424,0,12,0,20,1,5,35,0,5,1,11,13,?,cluster1
2425,0,31,0,66,1,7,139,0,7,4,25,57,?,cluster1
2426,0,27,0,59,1,7,121,0,7,4,23,50,?,cluster1
2427,0,29,0,57,1,7,118,0,7,4,24,48,?,cluster1
2428,0,25,0,50,1,7,100,0,7,4,22,41,?,cluster1
2429,0,19,0,30,2,6,51,0,5,6,18,22,?,cluster1
2430,0,38,0,76,2,8,155,0,7,9,32,66,?,cluster1
2431,0,34,0,69,2,8,137,0,7,9,30,59,?,cluster1
2432,0,36,0,67,2,8,134,0,7,9,31,57,?,cluster1
2433,0,32,0,60,2,8,116,0,7,9,29,50,?,cluster1
2434,0,16,0,26,1,6,45,0,5,3,15,18,?,cluster1
2435,0,35,0,72,1,8,149,0,7,6,29,62,?,cluster1
2436,0,31,0,65,1,8,131,0,7,6,27,55,?,cluster1
2437,0,33,0,63,1,8,128,0,7,6,28,53,?,cluster1
2438,0,29,0,56,1,8,110,0,7,6,26,46,?,cluster1
2439,0,18,0,29,3,5,51,0,5,6,17,22,?,cluster1
2440,0,37,0,75,3,7,155,0,7,9,31,66,?,cluster1
2441,0,33,0,68,3,7,137,0,7,9,29,59,?,cluster1
2442,0,35,0,66,3,7,134,0,7,9,30,57,?,cluster1
2443,0,31,0,59,3,7,116,0,7,9,28,50,?,cluster1
2444,0,15,0,25,2,5,45,0,5,3,14,18,?,cluster1
2445,0,34,0,71,2,7,149,0,7,6,28,62,?,cluster1
2446,0,30,0,64,2,7,131,0,7,6,26,55,?,cluster1
2447,0,32,0,62,2,7,128,0,7,6,27,53,?,cluster1
2448,0,28,0,55,2,7,110,0,7,6,25,46,?,cluster1
2449,0,13,0,21,2,4,35,0,4,4,12,15,?,cluster0
2450,0,32,0,67,2,6,139,0,6,7,26,59,?,cluster1
2451,0,28,0,60,2,6,121,0,6,7,24,52,?,cluster1
2452,0,30,0,58,2,6,118,0,6,7,25,50,?,cluster1
2453,0,26,0,51,2,6,100,0,6,7,23,43,?,cluster1
2454,0,10,0,17,1,4,29,0,4,1,9,11,?,cluster0
2455,0,29,0,63,1,6,133,0,6,4,23,55,?,cluster1
2456,0,25,0,56,1,6,115,0,6,4,21,48,?,cluster1
2457,0,27,0,54,1,6,112,0,6,4,22,46,?,cluster1
2458,0,23,0,47,1,6,94,0,6,4,20,39,?,cluster1
2459,0,6,0,8,1,0,10,0,0,2,2,2,?,cluster0
2460,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2461,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2462,0,2,1,6,2,0,8,0,0,0,0,1,?,cluster0
2463,0,3,3,10,3,0,9,0,0,3,3,6,?,cluster0
2464,0,5,0,7,1,0,9,0,0,1,1,1,?,cluster0
2465,0,7,0,13,3,1,22,1,1,0,2,6,?,cluster0
2466,0,7,2,28,12,4,50,3,3,0,2,14,?,cluster0
2467,0,7,1,20,8,2,37,2,2,0,2,10,?,cluster0
2468,0,5,3,36,23,3,64,2,2,0,1,25,?,cluster0
2469,0,4,2,25,17,1,45,1,1,0,0,17,?,cluster0
2470,0,3,0,8,1,1,13,1,1,0,0,3,?,cluster0
2471,0,3,0,7,1,1,11,1,1,0,0,2,?,cluster0
2472,0,3,0,8,3,1,9,0,1,0,0,1,?,cluster0
2473,0,8,3,44,24,6,79,4,6,0,5,29,?,cluster1
2474,0,10,6,70,39,11,126,7,10,0,7,47,?,cluster1
2475,0,9,5,64,35,11,115,7,10,0,6,42,?,cluster1
2476,0,7,3,43,21,9,70,5,7,0,4,25,?,cluster1
2477,0,10,4,62,34,10,111,6,9,0,7,42,?,cluster1
2478,0,9,3,56,30,10,100,6,9,0,6,37,?,cluster1
2479,0,7,1,35,16,8,55,4,6,0,4,20,?,cluster1
2480,0,7,2,38,20,6,68,4,6,0,4,24,?,cluster1
2481,0,9,5,64,35,11,115,7,10,0,6,42,?,cluster1
2482,0,8,4,58,31,11,104,7,10,0,5,37,?,cluster1
2483,0,6,2,37,17,9,59,5,7,0,3,20,?,cluster1
2484,0,9,3,56,30,10,100,6,9,0,6,37,?,cluster1
2485,0,8,2,50,26,10,89,6,9,0,5,32,?,cluster1
2486,0,6,0,29,12,8,44,4,6,0,3,15,?,cluster1
2487,0,5,0,17,6,4,23,2,3,0,2,7,?,cluster0
2488,0,6,0,19,7,3,30,2,3,0,3,10,?,cluster0
2489,0,8,0,24,8,4,39,3,4,0,5,14,?,cluster0
2490,1,6,1,24,9,4,38,3,4,0,3,13,?,cluster0
2491,0,1,0,6,1,2,7,0,1,0,0,2,?,cluster0
2492,0,1,0,5,2,1,8,0,1,0,0,2,?,cluster0
2493,0,4,0,9,2,1,14,1,1,0,2,5,?,cluster0
2494,0,4,0,9,3,1,15,1,1,0,2,4,?,cluster0
2495,0,4,1,26,9,7,38,4,4,0,2,14,?,cluster1
2496,0,4,2,29,11,6,47,4,4,0,2,16,?,cluster1
2497,0,2,1,14,4,3,20,2,2,0,0,7,?,cluster0
2498,0,4,1,23,8,6,33,4,4,0,2,12,?,cluster1
2499,0,4,2,26,10,5,42,4,4,0,2,14,?,cluster1
2500,0,2,1,11,3,2,15,2,2,0,0,5,?,cluster0
2501,0,5,2,17,8,0,29,0,0,0,0,9,?,cluster0
2502,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2503,0,3,0,4,0,0,5,0,0,1,1,1,?,cluster0
2504,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2505,0,3,3,10,3,0,9,0,0,3,3,6,?,cluster0
2506,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2507,0,2,0,5,2,0,4,0,0,0,2,2,?,cluster0
2508,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
2509,0,1,0,7,1,3,6,0,2,0,1,2,?,cluster0
2510,0,1,0,3,0,1,2,0,1,0,1,1,?,cluster0
2511,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
2512,0,1,0,3,1,0,1,0,0,0,0,0,?,cluster0
2513,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
2514,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
2515,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2516,0,7,4,40,13,9,59,5,7,1,6,23,?,cluster1
2517,0,7,4,39,12,9,58,5,7,1,6,23,?,cluster1
2518,0,6,4,38,12,9,57,5,7,1,5,22,?,cluster1
2519,0,6,4,37,11,9,56,5,7,1,5,22,?,cluster1
2520,0,6,4,35,12,7,55,4,6,1,5,21,?,cluster1
2521,0,6,4,34,11,7,54,4,6,1,5,21,?,cluster1
2522,0,6,4,38,12,9,56,5,7,1,5,22,?,cluster1
2523,0,6,4,37,11,9,55,5,7,1,5,22,?,cluster1
2524,0,5,4,36,11,9,54,5,7,1,4,21,?,cluster1
2525,0,5,4,35,10,9,53,5,7,1,4,21,?,cluster1
2526,0,5,4,33,11,7,52,4,6,1,4,20,?,cluster1
2527,0,5,4,32,10,7,51,4,6,1,4,20,?,cluster1
2528,0,5,3,33,9,9,45,5,7,0,4,17,?,cluster1
2529,0,5,3,32,8,9,44,5,7,0,4,17,?,cluster1
2530,0,4,3,31,8,9,43,5,7,0,3,16,?,cluster1
2531,0,4,3,30,7,9,42,5,7,0,3,16,?,cluster1
2532,0,4,3,28,8,7,41,4,6,0,3,15,?,cluster1
2533,0,4,3,27,7,7,40,4,6,0,3,15,?,cluster1
2534,0,4,3,31,8,9,42,5,7,0,3,16,?,cluster1
2535,0,4,3,30,7,9,41,5,7,0,3,16,?,cluster1
2536,0,3,3,29,7,9,40,5,7,0,2,15,?,cluster1
2537,0,3,3,28,6,9,39,5,7,0,2,15,?,cluster1
2538,0,3,3,26,7,7,38,4,6,0,2,14,?,cluster1
2539,0,3,3,25,6,7,37,4,6,0,2,14,?,cluster1
2540,0,2,2,15,4,3,19,1,2,0,1,8,?,cluster0
2541,0,2,2,14,3,3,18,1,2,0,1,8,?,cluster0
2542,0,2,0,6,2,0,6,0,0,0,1,2,?,cluster0
2543,0,4,0,6,1,0,6,0,0,2,2,2,?,cluster0
2544,0,6,0,8,1,0,9,0,0,3,3,3,?,cluster0
2545,0,2,0,5,2,0,4,0,0,0,1,1,?,cluster0
2546,0,0,1,3,1,0,3,0,0,0,0,1,?,cluster0
2547,0,2,0,4,1,0,6,0,0,0,0,1,?,cluster0
2548,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
2549,0,6,0,12,2,0,21,0,0,0,4,8,?,cluster0
2550,0,7,0,20,2,3,35,0,2,0,4,13,?,cluster0
2551,0,2,0,6,0,1,7,0,1,0,0,2,?,cluster0
2552,0,9,0,22,2,3,40,0,2,0,4,13,?,cluster0
2553,0,4,0,8,0,1,11,0,1,0,0,2,?,cluster0
2554,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
2555,0,1,0,7,1,3,6,0,2,0,1,2,?,cluster0
2556,0,1,0,3,0,1,2,0,1,0,1,1,?,cluster0
2557,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
2558,0,1,0,3,1,0,1,0,0,0,0,0,?,cluster0
2559,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
2560,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
2561,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2562,0,8,1,20,10,0,32,0,0,5,5,14,?,cluster0
2563,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2564,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
2565,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
2566,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
2567,0,1,0,4,1,1,2,0,0,0,0,0,?,cluster0
2568,0,2,0,5,1,0,6,0,0,0,1,2,?,cluster0
2569,0,5,0,6,0,0,7,0,0,2,2,2,?,cluster0
2570,0,5,3,35,19,3,46,3,3,0,3,17,?,cluster0
2571,0,6,3,48,26,8,64,6,7,1,4,26,?,cluster1
2572,0,5,3,47,26,8,64,6,7,0,3,25,?,cluster1
2573,0,5,3,44,24,7,60,5,6,0,3,23,?,cluster1
2574,0,5,3,40,21,6,53,4,5,0,3,20,?,cluster1
2575,0,5,3,38,20,5,49,4,4,0,3,19,?,cluster1
2576,0,4,3,31,16,3,42,2,2,0,2,16,?,cluster0
2577,0,4,1,26,14,3,32,3,3,0,2,11,?,cluster0
2578,0,5,1,39,21,8,50,6,7,1,3,20,?,cluster1
2579,0,4,1,38,21,8,50,6,7,0,2,19,?,cluster1
2580,0,4,1,35,19,7,46,5,6,0,2,17,?,cluster1
2581,0,4,1,31,16,6,39,4,5,0,2,14,?,cluster1
2582,0,4,1,29,15,5,35,4,4,0,2,13,?,cluster1
2583,0,3,1,22,11,3,28,2,2,0,1,10,?,cluster0
2584,0,2,1,22,15,1,36,1,1,1,1,14,?,cluster0
2585,0,1,1,21,15,1,36,1,1,0,0,13,?,cluster0
2586,0,1,0,2,0,0,0,0,0,1,1,1,?,cluster0
2587,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2588,0,1,0,53,51,0,52,0,0,0,0,0,?,cluster0
2589,0,2,4,26,12,5,36,3,3,0,1,13,?,cluster0
2590,0,2,4,22,10,3,31,2,2,0,1,12,?,cluster0
2591,0,2,2,14,7,1,20,1,1,0,1,8,?,cluster0
2592,0,1,0,5,1,1,4,0,0,0,0,1,?,cluster0
2593,0,1,0,5,1,1,4,0,0,0,0,1,?,cluster0
2594,0,8,4,27,4,6,37,0,4,2,4,16,?,cluster0
2595,0,5,3,19,3,4,24,0,3,2,3,11,?,cluster0
2596,0,3,2,11,3,1,13,0,1,2,2,6,?,cluster0
2597,0,0,1,3,1,0,3,0,0,0,0,1,?,cluster0
2598,0,2,0,4,0,1,4,0,1,0,0,0,?,cluster0
2599,0,2,0,8,2,3,11,2,3,0,0,2,?,cluster0
2600,0,4,0,12,2,4,19,3,4,0,2,5,?,cluster0
2601,0,13,0,29,3,7,56,3,7,0,6,19,?,cluster1
2602,0,21,0,43,4,10,87,3,9,0,9,30,?,cluster1
2603,0,16,0,40,3,11,75,3,9,0,8,26,?,cluster1
2604,0,16,0,39,3,10,74,3,9,0,8,26,?,cluster1
2605,0,8,0,26,2,8,44,3,7,0,5,15,?,cluster1
2606,0,5,0,16,2,5,26,3,5,0,3,8,?,cluster1
2607,0,2,0,5,0,2,5,1,2,0,0,0,?,cluster0
2608,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2609,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
2610,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
2611,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2612,0,6,1,24,8,3,42,0,2,0,4,19,?,cluster0
2613,0,1,0,6,0,1,8,0,1,0,1,4,?,cluster0
2614,0,2,0,5,2,0,5,0,0,0,1,2,?,cluster0
2615,0,4,1,6,0,0,5,0,0,1,1,5,?,cluster0
2616,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2617,0,2,1,8,4,0,11,0,0,0,0,3,?,cluster0
2618,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
2619,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
2620,0,2,0,3,0,0,0,0,0,2,2,2,?,cluster0
2621,0,2,1,5,1,0,5,0,0,1,1,2,?,cluster0
2622,0,4,0,7,0,0,12,0,0,0,1,4,?,cluster0
2623,0,5,0,7,0,0,10,0,0,0,1,3,?,cluster0
2624,0,4,0,10,0,3,13,0,2,0,1,4,?,cluster0
2625,0,2,0,5,0,1,5,0,1,0,0,1,?,cluster0
2626,0,4,2,19,4,3,33,0,2,0,1,14,?,cluster0
2627,0,1,1,6,0,1,8,0,1,0,0,4,?,cluster0
2628,0,5,0,9,3,0,10,0,0,3,3,4,?,cluster0
2629,0,7,2,26,10,4,32,2,3,0,0,9,?,cluster0
2630,0,7,2,25,9,4,30,2,3,0,0,9,?,cluster0
2631,0,5,1,17,5,3,21,1,2,0,0,6,?,cluster0
2632,0,7,2,25,10,3,32,2,3,0,0,9,?,cluster0
2633,0,7,2,24,9,3,30,2,3,0,0,9,?,cluster0
2634,0,5,1,16,5,2,21,1,2,0,0,6,?,cluster0
2635,0,3,0,5,1,0,5,0,0,0,0,0,?,cluster0
2636,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
2637,0,4,1,12,6,0,19,0,0,0,0,5,?,cluster0
2638,0,11,1,27,9,3,30,0,2,0,1,13,?,cluster0
2639,0,9,1,21,8,1,21,0,1,0,0,10,?,cluster0
2640,0,2,1,10,6,0,15,0,0,0,0,5,?,cluster0
2641,0,3,1,13,8,0,21,0,0,0,0,7,?,cluster0
2642,0,3,2,20,14,0,31,0,0,0,0,10,?,cluster0
2643,0,7,3,45,24,8,70,3,4,0,0,25,?,cluster1
2644,0,7,3,44,24,7,70,3,4,0,0,25,?,cluster1
2645,0,7,2,39,19,7,60,3,4,0,0,21,?,cluster1
2646,0,7,2,38,19,6,60,3,4,0,0,21,?,cluster1
2647,0,7,3,44,24,7,70,3,4,0,0,25,?,cluster1
2648,0,7,3,43,24,6,70,3,4,0,0,25,?,cluster1
2649,0,7,2,38,19,6,60,3,4,0,0,21,?,cluster1
2650,0,7,2,37,19,5,60,3,4,0,0,21,?,cluster1
2651,0,7,2,35,18,5,55,2,3,0,0,19,?,cluster0
2652,0,7,2,34,18,4,55,2,3,0,0,19,?,cluster0
2653,0,7,1,29,13,4,45,2,3,0,0,15,?,cluster0
2654,0,7,1,28,13,3,45,2,3,0,0,15,?,cluster0
2655,0,6,0,8,1,0,12,0,0,0,0,0,?,cluster0
2656,0,6,0,12,5,0,16,0,0,0,0,0,?,cluster0
2657,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
2658,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
2659,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
2660,0,3,1,18,6,3,29,0,2,0,0,10,?,cluster0
2661,0,2,0,6,0,1,7,0,1,0,0,2,?,cluster0
2662,0,6,1,36,22,3,52,2,2,0,0,16,?,cluster0
2663,0,6,1,26,16,1,33,1,1,0,0,9,?,cluster0
2664,0,14,7,78,55,1,119,1,1,0,2,34,?,cluster0
2665,0,13,6,69,48,1,104,1,1,0,1,28,?,cluster0
2666,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
2667,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
2668,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
2669,0,2,0,7,2,2,5,1,1,0,0,0,?,cluster0
2670,0,2,0,6,2,1,5,1,1,0,0,0,?,cluster0
2671,0,2,0,7,2,2,5,1,1,0,0,0,?,cluster0
2672,0,2,0,6,2,1,5,1,1,0,0,0,?,cluster0
2673,0,3,1,14,7,2,18,1,1,0,0,5,?,cluster0
2674,0,3,0,7,2,1,6,1,1,0,0,0,?,cluster0
2675,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
2676,0,1,0,5,3,0,4,0,0,0,0,0,?,cluster0
2677,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
2678,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2679,0,2,0,6,2,1,5,1,1,0,0,0,?,cluster0
2680,0,2,0,5,1,1,4,1,1,0,0,0,?,cluster0
2681,0,6,0,8,0,0,14,0,0,2,4,6,?,cluster0
2682,0,6,0,8,0,0,14,0,0,2,4,6,?,cluster0
2683,0,4,1,11,5,0,18,0,0,0,2,6,?,cluster0
2684,0,10,0,27,10,4,43,1,2,0,7,14,?,cluster0
2685,0,7,0,21,8,3,34,1,2,0,4,10,?,cluster0
2686,0,11,0,26,10,3,44,1,2,0,8,14,?,cluster0
2687,0,8,0,20,8,2,35,1,2,0,5,10,?,cluster0
2688,0,6,2,30,9,5,51,2,4,0,1,17,?,cluster0
2689,0,6,2,29,8,5,50,2,4,0,1,17,?,cluster0
2690,0,3,1,16,2,4,24,1,3,0,0,8,?,cluster0
2691,0,2,1,10,2,1,14,0,1,0,0,5,?,cluster0
2692,0,14,3,66,35,9,116,2,6,0,12,41,?,cluster1
2693,0,12,2,58,30,8,102,2,6,0,10,35,?,cluster1
2694,0,12,3,57,31,7,101,2,5,0,10,37,?,cluster1
2695,0,10,2,49,26,6,87,2,5,0,8,31,?,cluster1
2696,0,12,1,48,21,9,80,2,6,0,10,26,?,cluster1
2697,0,10,0,40,16,8,66,2,6,0,8,20,?,cluster1
2698,0,10,1,39,17,7,65,2,5,0,8,22,?,cluster1
2699,0,8,0,31,12,6,51,2,5,0,6,16,?,cluster1
2700,0,5,0,20,7,4,28,1,3,0,3,9,?,cluster0
2701,0,9,1,33,14,5,55,2,5,0,7,20,?,cluster1
2702,0,7,0,23,8,5,35,2,5,0,5,11,?,cluster1
2703,0,6,0,20,7,4,30,2,4,0,4,9,?,cluster0
2704,0,5,0,19,7,3,27,1,2,0,3,9,?,cluster0
2705,0,9,1,32,14,4,54,2,4,0,7,20,?,cluster0
2706,0,7,0,22,8,4,34,2,4,0,5,11,?,cluster0
2707,0,6,0,19,7,3,29,2,3,0,4,9,?,cluster0
2708,0,2,1,21,8,5,32,2,4,0,0,10,?,cluster0
2709,0,2,1,20,7,5,31,2,4,0,0,10,?,cluster0
2710,0,2,1,11,3,2,15,1,2,0,0,5,?,cluster0
2711,0,2,0,4,0,1,3,1,1,0,0,0,?,cluster0
2712,0,2,0,5,2,0,7,0,0,0,0,1,?,cluster0
2713,0,1,0,12,10,0,11,0,0,0,0,0,?,cluster0
2714,0,1,0,6,4,0,5,0,0,0,0,0,?,cluster0
2715,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
2716,0,1,0,2,0,0,0,0,0,1,1,1,?,cluster0
2717,0,14,0,22,1,0,39,0,0,6,12,18,?,cluster0
2718,0,2,0,3,0,0,3,0,0,0,1,1,?,cluster0
2719,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2720,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2721,0,5,1,17,10,0,33,0,0,0,4,14,?,cluster0
2722,0,4,0,6,0,0,4,0,0,3,4,5,?,cluster0
2723,0,3,0,5,1,0,4,0,0,2,2,2,?,cluster0
2724,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2725,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
2726,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
2727,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
2728,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
2729,0,1,0,3,1,0,3,0,0,0,0,1,?,cluster0
2730,0,1,0,3,1,0,3,0,0,0,0,1,?,cluster0
2731,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2732,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2733,0,5,1,10,2,1,13,0,1,1,3,4,?,cluster0
2734,0,4,0,7,1,1,9,0,1,0,2,2,?,cluster0
2735,0,2,0,6,0,2,6,1,1,0,1,2,?,cluster0
2736,0,2,0,5,0,1,6,1,1,0,1,2,?,cluster0
2737,0,4,0,19,8,4,32,3,3,0,1,8,?,cluster0
2738,0,4,0,12,5,2,19,2,2,0,1,4,?,cluster0
2739,0,3,0,6,1,1,6,1,1,0,0,1,?,cluster0
2740,0,7,1,20,10,1,32,1,1,0,0,9,?,cluster0
2741,0,7,0,9,0,1,8,1,1,0,0,0,?,cluster0
2742,0,7,0,10,2,0,16,0,0,0,0,1,?,cluster0
2743,0,7,0,10,2,0,16,0,0,0,0,1,?,cluster0
2744,0,7,0,10,2,0,16,0,0,0,0,1,?,cluster0
2745,0,7,0,10,2,0,17,0,0,0,0,1,?,cluster0
2746,0,5,1,20,13,0,35,0,0,0,0,12,?,cluster0
2747,0,4,1,14,8,0,22,0,0,0,0,7,?,cluster0
2748,0,5,1,18,8,2,26,1,1,0,0,8,?,cluster0
2749,0,5,1,17,8,1,26,1,1,0,0,8,?,cluster0
2750,0,4,1,14,8,0,22,0,0,0,0,7,?,cluster0
2751,0,3,1,20,4,4,32,0,3,0,0,10,?,cluster0
2752,0,3,1,19,3,4,31,0,3,0,0,10,?,cluster0
2753,0,2,1,10,2,1,14,0,1,0,0,5,?,cluster0
2754,0,2,0,4,1,0,3,0,0,0,0,0,?,cluster0
2755,0,1,0,5,0,2,4,0,1,0,0,1,?,cluster0
2756,0,1,0,6,0,3,5,0,2,0,0,1,?,cluster0
2757,0,1,0,5,0,2,5,0,2,0,0,1,?,cluster0
2758,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
2759,0,1,1,8,4,0,13,0,0,0,0,5,?,cluster0
2760,0,1,1,12,3,3,16,0,2,0,0,5,?,cluster0
2761,0,1,1,8,2,1,11,0,1,0,0,4,?,cluster0
2762,0,3,1,8,3,0,7,0,0,1,3,4,?,cluster0
2763,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2764,0,16,3,69,34,6,119,0,4,0,10,53,?,cluster1
2765,0,3,0,13,2,4,13,0,3,0,1,5,?,cluster0
2766,0,2,0,7,2,1,6,0,1,0,0,2,?,cluster0
2767,0,2,0,7,3,0,10,0,0,0,0,3,?,cluster0
2768,0,15,6,35,8,3,52,0,2,4,13,28,?,cluster0
2769,0,10,4,18,1,1,23,0,1,4,10,15,?,cluster0
2770,0,13,1,16,0,0,16,0,0,2,3,15,?,cluster0
2771,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
2772,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
2773,0,0,2,6,3,0,8,0,0,0,0,3,?,cluster0
2774,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
2775,0,3,0,5,1,0,6,0,0,1,1,2,?,cluster0
2776,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2777,0,4,0,9,0,2,12,0,1,0,2,4,?,cluster0
2778,0,4,0,8,0,1,12,0,1,0,2,4,?,cluster0
2779,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
2780,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
2781,0,2,1,8,4,0,13,0,0,0,1,5,?,cluster0
