@relation observations_30.arff_clustered

@attribute Instance_number numeric
@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}
@attribute Cluster {cluster0,cluster1}

@data
4939,0,7,0,13,3,1,22,1,1,0,2,6,?,cluster0
4940,0,7,2,28,12,4,50,3,3,0,2,14,?,cluster0
4941,0,7,1,20,8,2,37,2,2,0,2,10,?,cluster0
4942,0,5,3,36,23,3,64,2,2,0,1,25,?,cluster0
4943,0,4,2,25,17,1,45,1,1,0,0,17,?,cluster0
4944,0,3,0,8,1,1,13,1,1,0,0,3,?,cluster0
4945,0,3,0,7,1,1,11,1,1,0,0,2,?,cluster0
4946,0,3,0,8,3,1,9,0,1,0,0,1,?,cluster0
4947,0,8,3,44,24,6,79,4,6,0,5,29,?,cluster0
4948,0,10,6,70,39,11,126,7,10,0,7,47,?,cluster1
4949,0,9,5,64,35,11,115,7,10,0,6,42,?,cluster1
4950,0,7,3,43,21,9,70,5,7,0,4,25,?,cluster0
4951,0,10,4,62,34,10,111,6,9,0,7,42,?,cluster1
4952,0,9,3,56,30,10,100,6,9,0,6,37,?,cluster1
4953,0,7,1,35,16,8,55,4,6,0,4,20,?,cluster0
4954,0,7,2,38,20,6,68,4,6,0,4,24,?,cluster0
4955,0,9,5,64,35,11,115,7,10,0,6,42,?,cluster1
4956,0,8,4,58,31,11,104,7,10,0,5,37,?,cluster1
4957,0,6,2,37,17,9,59,5,7,0,3,20,?,cluster0
4958,0,9,3,56,30,10,100,6,9,0,6,37,?,cluster1
4959,0,8,2,50,26,10,89,6,9,0,5,32,?,cluster1
4960,0,6,0,29,12,8,44,4,6,0,3,15,?,cluster0
4961,0,5,0,17,6,4,23,2,3,0,2,7,?,cluster0
4962,0,6,0,19,7,3,30,2,3,0,3,10,?,cluster0
4963,0,8,0,24,8,4,39,3,4,0,5,14,?,cluster0
4964,1,6,1,24,9,4,38,3,4,0,3,13,?,cluster0
4965,0,1,0,6,1,2,7,0,1,0,0,2,?,cluster0
4966,0,1,0,5,2,1,8,0,1,0,0,2,?,cluster0
4967,0,4,0,9,2,1,14,1,1,0,2,5,?,cluster0
4968,0,4,0,9,3,1,15,1,1,0,2,4,?,cluster0
4969,0,4,1,26,9,7,38,4,4,0,2,14,?,cluster0
4970,0,4,2,29,11,6,47,4,4,0,2,16,?,cluster0
4971,0,2,1,14,4,3,20,2,2,0,0,7,?,cluster0
4972,0,4,1,23,8,6,33,4,4,0,2,12,?,cluster0
4973,0,4,2,26,10,5,42,4,4,0,2,14,?,cluster0
4974,0,2,1,11,3,2,15,2,2,0,0,5,?,cluster0
4975,0,5,2,17,8,0,29,0,0,0,0,9,?,cluster0
4976,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
4977,0,3,0,4,0,0,5,0,0,1,1,1,?,cluster0
4978,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
4979,0,3,3,10,3,0,9,0,0,3,3,6,?,cluster0
4980,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
4981,0,2,0,5,2,0,4,0,0,0,2,2,?,cluster0
4982,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
4983,0,1,0,7,1,3,6,0,2,0,1,2,?,cluster0
4984,0,1,0,3,0,1,2,0,1,0,1,1,?,cluster0
4985,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
4986,0,1,0,3,1,0,1,0,0,0,0,0,?,cluster0
4987,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
4988,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
4989,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
4990,0,7,4,40,13,9,59,5,7,1,6,23,?,cluster0
4991,0,7,4,39,12,9,58,5,7,1,6,23,?,cluster0
4992,0,6,4,38,12,9,57,5,7,1,5,22,?,cluster0
4993,0,6,4,37,11,9,56,5,7,1,5,22,?,cluster0
4994,0,6,4,35,12,7,55,4,6,1,5,21,?,cluster0
4995,0,6,4,34,11,7,54,4,6,1,5,21,?,cluster0
4996,0,6,4,38,12,9,56,5,7,1,5,22,?,cluster0
4997,0,6,4,37,11,9,55,5,7,1,5,22,?,cluster0
4998,0,5,4,36,11,9,54,5,7,1,4,21,?,cluster0
4999,0,5,4,35,10,9,53,5,7,1,4,21,?,cluster0
5000,0,5,4,33,11,7,52,4,6,1,4,20,?,cluster0
5001,0,5,4,32,10,7,51,4,6,1,4,20,?,cluster0
5002,0,5,3,33,9,9,45,5,7,0,4,17,?,cluster0
5003,0,5,3,32,8,9,44,5,7,0,4,17,?,cluster0
5004,0,4,3,31,8,9,43,5,7,0,3,16,?,cluster0
5005,0,4,3,30,7,9,42,5,7,0,3,16,?,cluster0
5006,0,4,3,28,8,7,41,4,6,0,3,15,?,cluster0
5007,0,4,3,27,7,7,40,4,6,0,3,15,?,cluster0
5008,0,4,3,31,8,9,42,5,7,0,3,16,?,cluster0
5009,0,4,3,30,7,9,41,5,7,0,3,16,?,cluster0
5010,0,3,3,29,7,9,40,5,7,0,2,15,?,cluster0
5011,0,3,3,28,6,9,39,5,7,0,2,15,?,cluster0
5012,0,3,3,26,7,7,38,4,6,0,2,14,?,cluster0
5013,0,3,3,25,6,7,37,4,6,0,2,14,?,cluster0
5014,0,2,2,15,4,3,19,1,2,0,1,8,?,cluster0
5015,0,2,2,14,3,3,18,1,2,0,1,8,?,cluster0
5016,0,2,0,6,2,0,6,0,0,0,1,2,?,cluster0
5017,0,4,0,6,1,0,6,0,0,2,2,2,?,cluster0
5018,0,6,0,8,1,0,9,0,0,3,3,3,?,cluster0
5019,0,2,0,5,2,0,4,0,0,0,1,1,?,cluster0
5020,0,0,1,3,1,0,3,0,0,0,0,1,?,cluster0
5021,0,2,0,4,1,0,6,0,0,0,0,1,?,cluster0
5022,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
5023,0,6,0,12,2,0,21,0,0,0,4,8,?,cluster0
5024,0,7,0,20,2,3,35,0,2,0,4,13,?,cluster0
5025,0,2,0,6,0,1,7,0,1,0,0,2,?,cluster0
5026,0,9,0,22,2,3,40,0,2,0,4,13,?,cluster0
5027,0,4,0,8,0,1,11,0,1,0,0,2,?,cluster0
5028,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
5029,0,1,0,7,1,3,6,0,2,0,1,2,?,cluster0
5030,0,1,0,3,0,1,2,0,1,0,1,1,?,cluster0
5031,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
5032,0,1,0,3,1,0,1,0,0,0,0,0,?,cluster0
5033,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
5034,0,0,0,2,1,0,0,0,0,0,0,0,?,cluster0
5035,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
5036,0,8,1,20,10,0,32,0,0,5,5,14,?,cluster0
5037,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
5038,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
5039,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
5040,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
5041,0,1,0,4,1,1,2,0,0,0,0,0,?,cluster0
5042,0,2,0,5,1,0,6,0,0,0,1,2,?,cluster0
5043,0,5,0,6,0,0,7,0,0,2,2,2,?,cluster0
5044,0,14,0,49,13,9,90,2,8,0,13,36,?,cluster0
5045,0,16,0,57,16,12,104,2,10,0,15,41,?,cluster1
5046,0,20,0,69,20,16,123,3,13,0,19,48,?,cluster1
5047,0,19,0,64,18,14,115,3,12,0,18,45,?,cluster1
5048,0,19,0,67,19,16,121,3,13,0,18,47,?,cluster1
5049,0,18,0,62,17,14,113,3,12,0,17,44,?,cluster1
5050,0,15,0,52,14,10,96,2,9,0,14,38,?,cluster1
5051,0,14,0,43,13,9,74,2,8,0,13,30,?,cluster0
5052,0,16,0,51,16,12,88,2,10,0,15,35,?,cluster1
5053,0,20,0,63,20,16,107,3,13,0,19,42,?,cluster1
5054,0,19,0,58,18,14,99,3,12,0,18,39,?,cluster1
5055,0,19,0,61,19,16,105,3,13,0,18,41,?,cluster1
5056,0,18,0,56,17,14,97,3,12,0,17,38,?,cluster1
5057,0,15,0,46,14,10,80,2,9,0,14,32,?,cluster1
5058,0,14,0,41,13,8,70,2,7,0,13,29,?,cluster0
5059,0,16,0,49,16,11,84,2,9,0,15,34,?,cluster1
5060,0,20,0,61,20,15,103,3,12,0,19,41,?,cluster1
5061,0,19,0,56,18,13,95,3,11,0,18,38,?,cluster1
5062,0,19,0,59,19,15,101,3,12,0,18,40,?,cluster1
5063,0,18,0,54,17,13,93,3,11,0,17,37,?,cluster1
5064,0,15,0,44,14,9,76,2,8,0,14,31,?,cluster0
5065,0,13,0,47,12,9,86,2,8,0,12,35,?,cluster0
5066,0,15,0,55,15,12,100,2,10,0,14,40,?,cluster1
5067,0,19,0,67,19,16,119,3,13,0,18,47,?,cluster1
5068,0,18,0,62,17,14,111,3,12,0,17,44,?,cluster1
5069,0,18,0,65,18,16,117,3,13,0,17,46,?,cluster1
5070,0,17,0,60,16,14,109,3,12,0,16,43,?,cluster1
5071,0,14,0,50,13,10,92,2,9,0,13,37,?,cluster1
5072,0,13,0,41,12,9,70,2,8,0,12,29,?,cluster0
5073,0,15,0,49,15,12,84,2,10,0,14,34,?,cluster1
5074,0,19,0,61,19,16,103,3,13,0,18,41,?,cluster1
5075,0,18,0,56,17,14,95,3,12,0,17,38,?,cluster1
5076,0,18,0,59,18,16,101,3,13,0,17,40,?,cluster1
5077,0,17,0,54,16,14,93,3,12,0,16,37,?,cluster1
5078,0,14,0,44,13,10,76,2,9,0,13,31,?,cluster1
5079,0,13,0,39,12,8,66,2,7,0,12,28,?,cluster0
5080,0,15,0,47,15,11,80,2,9,0,14,33,?,cluster1
5081,0,19,0,59,19,15,99,3,12,0,18,40,?,cluster1
5082,0,18,0,54,17,13,91,3,11,0,17,37,?,cluster1
5083,0,18,0,57,18,15,97,3,12,0,17,39,?,cluster1
5084,0,17,0,52,16,13,89,3,11,0,16,36,?,cluster1
5085,0,14,0,42,13,9,72,2,8,0,13,30,?,cluster0
5086,0,12,0,44,11,8,81,2,7,0,11,33,?,cluster0
5087,0,14,0,52,14,11,95,2,9,0,13,38,?,cluster1
5088,0,18,0,64,18,15,114,3,12,0,17,45,?,cluster1
5089,0,17,0,59,16,13,106,3,11,0,16,42,?,cluster1
5090,0,17,0,62,17,15,112,3,12,0,16,44,?,cluster1
5091,0,16,0,57,15,13,104,3,11,0,15,41,?,cluster1
5092,0,13,0,47,12,9,87,2,8,0,12,35,?,cluster0
5093,0,12,0,38,11,8,65,2,7,0,11,27,?,cluster0
5094,0,14,0,46,14,11,79,2,9,0,13,32,?,cluster1
5095,0,18,0,58,18,15,98,3,12,0,17,39,?,cluster1
5096,0,17,0,53,16,13,90,3,11,0,16,36,?,cluster1
5097,0,17,0,56,17,15,96,3,12,0,16,38,?,cluster1
5098,0,16,0,51,15,13,88,3,11,0,15,35,?,cluster1
5099,0,13,0,41,12,9,71,2,8,0,12,29,?,cluster0
5100,0,12,0,36,11,7,61,2,6,0,11,26,?,cluster0
5101,0,14,0,44,14,10,75,2,8,0,13,31,?,cluster0
5102,0,18,0,56,18,14,94,3,11,0,17,38,?,cluster1
5103,0,17,0,51,16,12,86,3,10,0,16,35,?,cluster1
5104,0,17,0,54,17,14,92,3,11,0,16,37,?,cluster1
5105,0,16,0,49,15,12,84,3,10,0,15,34,?,cluster1
5106,0,13,0,39,12,8,67,2,7,0,12,28,?,cluster0
5107,0,17,0,62,21,10,113,2,9,0,16,44,?,cluster1
5108,0,19,0,70,24,13,127,2,11,0,18,49,?,cluster1
5109,0,23,0,82,28,17,146,3,14,0,22,56,?,cluster1
5110,0,22,0,77,26,15,138,3,13,0,21,53,?,cluster1
5111,0,22,0,80,27,17,144,3,14,0,21,55,?,cluster1
5112,0,21,0,75,25,15,136,3,13,0,20,52,?,cluster1
5113,0,18,0,65,22,11,119,2,10,0,17,46,?,cluster1
5114,0,17,0,56,21,10,97,2,9,0,16,38,?,cluster1
5115,0,19,0,64,24,13,111,2,11,0,18,43,?,cluster1
5116,0,23,0,76,28,17,130,3,14,0,22,50,?,cluster1
5117,0,22,0,71,26,15,122,3,13,0,21,47,?,cluster1
5118,0,22,0,74,27,17,128,3,14,0,21,49,?,cluster1
5119,0,21,0,69,25,15,120,3,13,0,20,46,?,cluster1
5120,0,18,0,59,22,11,103,2,10,0,17,40,?,cluster1
5121,0,17,0,54,21,9,93,2,8,0,16,37,?,cluster1
5122,0,19,0,62,24,12,107,2,10,0,18,42,?,cluster1
5123,0,23,0,74,28,16,126,3,13,0,22,49,?,cluster1
5124,0,22,0,69,26,14,118,3,12,0,21,46,?,cluster1
5125,0,22,0,72,27,16,124,3,13,0,21,48,?,cluster1
5126,0,21,0,67,25,14,116,3,12,0,20,45,?,cluster1
5127,0,18,0,57,22,10,99,2,9,0,17,39,?,cluster1
5128,0,16,0,60,20,10,109,2,9,0,15,43,?,cluster1
5129,0,18,0,68,23,13,123,2,11,0,17,48,?,cluster1
5130,0,22,0,80,27,17,142,3,14,0,21,55,?,cluster1
5131,0,21,0,75,25,15,134,3,13,0,20,52,?,cluster1
5132,0,21,0,78,26,17,140,3,14,0,20,54,?,cluster1
5133,0,20,0,73,24,15,132,3,13,0,19,51,?,cluster1
5134,0,17,0,63,21,11,115,2,10,0,16,45,?,cluster1
5135,0,16,0,54,20,10,93,2,9,0,15,37,?,cluster1
5136,0,18,0,62,23,13,107,2,11,0,17,42,?,cluster1
5137,0,22,0,74,27,17,126,3,14,0,21,49,?,cluster1
5138,0,21,0,69,25,15,118,3,13,0,20,46,?,cluster1
5139,0,21,0,72,26,17,124,3,14,0,20,48,?,cluster1
5140,0,20,0,67,24,15,116,3,13,0,19,45,?,cluster1
5141,0,17,0,57,21,11,99,2,10,0,16,39,?,cluster1
5142,0,16,0,52,20,9,89,2,8,0,15,36,?,cluster1
5143,0,18,0,60,23,12,103,2,10,0,17,41,?,cluster1
5144,0,22,0,72,27,16,122,3,13,0,21,48,?,cluster1
5145,0,21,0,67,25,14,114,3,12,0,20,45,?,cluster1
5146,0,21,0,70,26,16,120,3,13,0,20,47,?,cluster1
5147,0,20,0,65,24,14,112,3,12,0,19,44,?,cluster1
5148,0,17,0,55,21,10,95,2,9,0,16,38,?,cluster1
5149,0,15,0,57,19,9,104,2,8,0,14,41,?,cluster1
5150,0,17,0,65,22,12,118,2,10,0,16,46,?,cluster1
5151,0,21,0,77,26,16,137,3,13,0,20,53,?,cluster1
5152,0,20,0,72,24,14,129,3,12,0,19,50,?,cluster1
5153,0,20,0,75,25,16,135,3,13,0,19,52,?,cluster1
5154,0,19,0,70,23,14,127,3,12,0,18,49,?,cluster1
5155,0,16,0,60,20,10,110,2,9,0,15,43,?,cluster1
5156,0,15,0,51,19,9,88,2,8,0,14,35,?,cluster1
5157,0,17,0,59,22,12,102,2,10,0,16,40,?,cluster1
5158,0,21,0,71,26,16,121,3,13,0,20,47,?,cluster1
5159,0,20,0,66,24,14,113,3,12,0,19,44,?,cluster1
5160,0,20,0,69,25,16,119,3,13,0,19,46,?,cluster1
5161,0,19,0,64,23,14,111,3,12,0,18,43,?,cluster1
5162,0,16,0,54,20,10,94,2,9,0,15,37,?,cluster1
5163,0,15,0,49,19,8,84,2,7,0,14,34,?,cluster0
5164,0,17,0,57,22,11,98,2,9,0,16,39,?,cluster1
5165,0,21,0,69,26,15,117,3,12,0,20,46,?,cluster1
5166,0,20,0,64,24,13,109,3,11,0,19,43,?,cluster1
5167,0,20,0,67,25,15,115,3,12,0,19,45,?,cluster1
5168,0,19,0,62,23,13,107,3,11,0,18,42,?,cluster1
5169,0,16,0,52,20,9,90,2,8,0,15,36,?,cluster1
5170,0,21,0,75,23,15,135,4,13,0,20,53,?,cluster1
5171,0,23,0,83,26,18,149,4,15,0,22,58,?,cluster1
5172,0,27,0,95,30,22,168,5,18,0,26,65,?,cluster1
5173,0,26,0,90,28,20,160,5,17,0,25,62,?,cluster1
5174,0,26,0,93,29,22,166,5,18,0,25,64,?,cluster1
5175,0,25,0,88,27,20,158,5,17,0,24,61,?,cluster1
5176,0,22,0,78,24,16,141,4,14,0,21,55,?,cluster1
5177,0,21,0,69,23,15,119,4,13,0,20,47,?,cluster1
5178,0,23,0,77,26,18,133,4,15,0,22,52,?,cluster1
5179,0,27,0,89,30,22,152,5,18,0,26,59,?,cluster1
5180,0,26,0,84,28,20,144,5,17,0,25,56,?,cluster1
5181,0,26,0,87,29,22,150,5,18,0,25,58,?,cluster1
5182,0,25,0,82,27,20,142,5,17,0,24,55,?,cluster1
5183,0,22,0,72,24,16,125,4,14,0,21,49,?,cluster1
5184,0,21,0,67,23,14,115,4,12,0,20,46,?,cluster1
5185,0,23,0,75,26,17,129,4,14,0,22,51,?,cluster1
5186,0,27,0,87,30,21,148,5,17,0,26,58,?,cluster1
5187,0,26,0,82,28,19,140,5,16,0,25,55,?,cluster1
5188,0,26,0,85,29,21,146,5,17,0,25,57,?,cluster1
5189,0,25,0,80,27,19,138,5,16,0,24,54,?,cluster1
5190,0,22,0,70,24,15,121,4,13,0,21,48,?,cluster1
5191,0,20,0,73,22,15,131,4,13,0,19,52,?,cluster1
5192,0,22,0,81,25,18,145,4,15,0,21,57,?,cluster1
5193,0,26,0,93,29,22,164,5,18,0,25,64,?,cluster1
5194,0,25,0,88,27,20,156,5,17,0,24,61,?,cluster1
5195,0,25,0,91,28,22,162,5,18,0,24,63,?,cluster1
5196,0,24,0,86,26,20,154,5,17,0,23,60,?,cluster1
5197,0,21,0,76,23,16,137,4,14,0,20,54,?,cluster1
5198,0,20,0,67,22,15,115,4,13,0,19,46,?,cluster1
5199,0,22,0,75,25,18,129,4,15,0,21,51,?,cluster1
5200,0,26,0,87,29,22,148,5,18,0,25,58,?,cluster1
5201,0,25,0,82,27,20,140,5,17,0,24,55,?,cluster1
5202,0,25,0,85,28,22,146,5,18,0,24,57,?,cluster1
5203,0,24,0,80,26,20,138,5,17,0,23,54,?,cluster1
5204,0,21,0,70,23,16,121,4,14,0,20,48,?,cluster1
5205,0,20,0,65,22,14,111,4,12,0,19,45,?,cluster1
5206,0,22,0,73,25,17,125,4,14,0,21,50,?,cluster1
5207,0,26,0,85,29,21,144,5,17,0,25,57,?,cluster1
5208,0,25,0,80,27,19,136,5,16,0,24,54,?,cluster1
5209,0,25,0,83,28,21,142,5,17,0,24,56,?,cluster1
5210,0,24,0,78,26,19,134,5,16,0,23,53,?,cluster1
5211,0,21,0,68,23,15,117,4,13,0,20,47,?,cluster1
5212,0,19,0,70,21,14,126,4,12,0,18,50,?,cluster1
5213,0,21,0,78,24,17,140,4,14,0,20,55,?,cluster1
5214,0,25,0,90,28,21,159,5,17,0,24,62,?,cluster1
5215,0,24,0,85,26,19,151,5,16,0,23,59,?,cluster1
5216,0,24,0,88,27,21,157,5,17,0,23,61,?,cluster1
5217,0,23,0,83,25,19,149,5,16,0,22,58,?,cluster1
5218,0,20,0,73,22,15,132,4,13,0,19,52,?,cluster1
5219,0,19,0,64,21,14,110,4,12,0,18,44,?,cluster1
5220,0,21,0,72,24,17,124,4,14,0,20,49,?,cluster1
5221,0,25,0,84,28,21,143,5,17,0,24,56,?,cluster1
5222,0,24,0,79,26,19,135,5,16,0,23,53,?,cluster1
5223,0,24,0,82,27,21,141,5,17,0,23,55,?,cluster1
5224,0,23,0,77,25,19,133,5,16,0,22,52,?,cluster1
5225,0,20,0,67,22,15,116,4,13,0,19,46,?,cluster1
5226,0,19,0,62,21,13,106,4,11,0,18,43,?,cluster1
5227,0,21,0,70,24,16,120,4,13,0,20,48,?,cluster1
5228,0,25,0,82,28,20,139,5,16,0,24,55,?,cluster1
5229,0,24,0,77,26,18,131,5,15,0,23,52,?,cluster1
5230,0,24,0,80,27,20,137,5,16,0,23,54,?,cluster1
5231,0,23,0,75,25,18,129,5,15,0,22,51,?,cluster1
5232,0,20,0,65,22,14,112,4,12,0,19,45,?,cluster1
5233,0,24,0,88,31,16,158,4,14,0,23,61,?,cluster1
5234,0,26,0,96,34,19,172,4,16,0,25,66,?,cluster1
5235,0,30,0,108,38,23,191,5,19,0,29,73,?,cluster1
5236,0,29,0,103,36,21,183,5,18,0,28,70,?,cluster1
5237,0,29,0,106,37,23,189,5,19,0,28,72,?,cluster1
5238,0,28,0,101,35,21,181,5,18,0,27,69,?,cluster1
5239,0,25,0,91,32,17,164,4,15,0,24,63,?,cluster1
5240,0,24,0,82,31,16,142,4,14,0,23,55,?,cluster1
5241,0,26,0,90,34,19,156,4,16,0,25,60,?,cluster1
5242,0,30,0,102,38,23,175,5,19,0,29,67,?,cluster1
5243,0,29,0,97,36,21,167,5,18,0,28,64,?,cluster1
5244,0,29,0,100,37,23,173,5,19,0,28,66,?,cluster1
5245,0,28,0,95,35,21,165,5,18,0,27,63,?,cluster1
5246,0,25,0,85,32,17,148,4,15,0,24,57,?,cluster1
5247,0,24,0,80,31,15,138,4,13,0,23,54,?,cluster1
5248,0,26,0,88,34,18,152,4,15,0,25,59,?,cluster1
5249,0,30,0,100,38,22,171,5,18,0,29,66,?,cluster1
5250,0,29,0,95,36,20,163,5,17,0,28,63,?,cluster1
5251,0,29,0,98,37,22,169,5,18,0,28,65,?,cluster1
5252,0,28,0,93,35,20,161,5,17,0,27,62,?,cluster1
5253,0,25,0,83,32,16,144,4,14,0,24,56,?,cluster1
5254,0,23,0,86,30,16,154,4,14,0,22,60,?,cluster1
5255,0,25,0,94,33,19,168,4,16,0,24,65,?,cluster1
5256,0,29,0,106,37,23,187,5,19,0,28,72,?,cluster1
5257,0,28,0,101,35,21,179,5,18,0,27,69,?,cluster1
5258,0,28,0,104,36,23,185,5,19,0,27,71,?,cluster1
5259,0,27,0,99,34,21,177,5,18,0,26,68,?,cluster1
5260,0,24,0,89,31,17,160,4,15,0,23,62,?,cluster1
5261,0,23,0,80,30,16,138,4,14,0,22,54,?,cluster1
5262,0,25,0,88,33,19,152,4,16,0,24,59,?,cluster1
5263,0,29,0,100,37,23,171,5,19,0,28,66,?,cluster1
5264,0,28,0,95,35,21,163,5,18,0,27,63,?,cluster1
5265,0,28,0,98,36,23,169,5,19,0,27,65,?,cluster1
5266,0,27,0,93,34,21,161,5,18,0,26,62,?,cluster1
5267,0,24,0,83,31,17,144,4,15,0,23,56,?,cluster1
5268,0,23,0,78,30,15,134,4,13,0,22,53,?,cluster1
5269,0,25,0,86,33,18,148,4,15,0,24,58,?,cluster1
5270,0,29,0,98,37,22,167,5,18,0,28,65,?,cluster1
5271,0,28,0,93,35,20,159,5,17,0,27,62,?,cluster1
5272,0,28,0,96,36,22,165,5,18,0,27,64,?,cluster1
5273,0,27,0,91,34,20,157,5,17,0,26,61,?,cluster1
5274,0,24,0,81,31,16,140,4,14,0,23,55,?,cluster1
5275,0,22,0,83,29,15,149,4,13,0,21,58,?,cluster1
5276,0,24,0,91,32,18,163,4,15,0,23,63,?,cluster1
5277,0,28,0,103,36,22,182,5,18,0,27,70,?,cluster1
5278,0,27,0,98,34,20,174,5,17,0,26,67,?,cluster1
5279,0,27,0,101,35,22,180,5,18,0,26,69,?,cluster1
5280,0,26,0,96,33,20,172,5,17,0,25,66,?,cluster1
5281,0,23,0,86,30,16,155,4,14,0,22,60,?,cluster1
5282,0,22,0,77,29,15,133,4,13,0,21,52,?,cluster1
5283,0,24,0,85,32,18,147,4,15,0,23,57,?,cluster1
5284,0,28,0,97,36,22,166,5,18,0,27,64,?,cluster1
5285,0,27,0,92,34,20,158,5,17,0,26,61,?,cluster1
5286,0,27,0,95,35,22,164,5,18,0,26,63,?,cluster1
5287,0,26,0,90,33,20,156,5,17,0,25,60,?,cluster1
5288,0,23,0,80,30,16,139,4,14,0,22,54,?,cluster1
5289,0,22,0,75,29,14,129,4,12,0,21,51,?,cluster1
5290,0,24,0,83,32,17,143,4,14,0,23,56,?,cluster1
5291,0,28,0,95,36,21,162,5,17,0,27,63,?,cluster1
5292,0,27,0,90,34,19,154,5,16,0,26,60,?,cluster1
5293,0,27,0,93,35,21,160,5,17,0,26,62,?,cluster1
5294,0,26,0,88,33,19,152,5,16,0,25,59,?,cluster1
5295,0,23,0,78,30,15,135,4,13,0,22,53,?,cluster1
5296,0,23,0,83,30,15,148,4,13,0,22,57,?,cluster1
5297,0,25,0,91,33,18,162,4,15,0,24,62,?,cluster1
5298,0,29,0,103,37,22,181,5,18,0,28,69,?,cluster1
5299,0,28,0,98,35,20,173,5,17,0,27,66,?,cluster1
5300,0,28,0,101,36,22,179,5,18,0,27,68,?,cluster1
5301,0,27,0,96,34,20,171,5,17,0,26,65,?,cluster1
5302,0,24,0,86,31,16,154,4,14,0,23,59,?,cluster1
5303,0,23,0,77,30,15,132,4,13,0,22,51,?,cluster1
5304,0,25,0,85,33,18,146,4,15,0,24,56,?,cluster1
5305,0,29,0,97,37,22,165,5,18,0,28,63,?,cluster1
5306,0,28,0,92,35,20,157,5,17,0,27,60,?,cluster1
5307,0,28,0,95,36,22,163,5,18,0,27,62,?,cluster1
5308,0,27,0,90,34,20,155,5,17,0,26,59,?,cluster1
5309,0,24,0,80,31,16,138,4,14,0,23,53,?,cluster1
5310,0,23,0,75,30,14,128,4,12,0,22,50,?,cluster1
5311,0,25,0,83,33,17,142,4,14,0,24,55,?,cluster1
5312,0,29,0,95,37,21,161,5,17,0,28,62,?,cluster1
5313,0,28,0,90,35,19,153,5,16,0,27,59,?,cluster1
5314,0,28,0,93,36,21,159,5,17,0,27,61,?,cluster1
5315,0,27,0,88,34,19,151,5,16,0,26,58,?,cluster1
5316,0,24,0,78,31,15,134,4,13,0,23,52,?,cluster1
5317,0,22,0,81,29,15,144,4,13,0,21,56,?,cluster1
5318,0,24,0,89,32,18,158,4,15,0,23,61,?,cluster1
5319,0,28,0,101,36,22,177,5,18,0,27,68,?,cluster1
5320,0,27,0,96,34,20,169,5,17,0,26,65,?,cluster1
5321,0,27,0,99,35,22,175,5,18,0,26,67,?,cluster1
5322,0,26,0,94,33,20,167,5,17,0,25,64,?,cluster1
5323,0,23,0,84,30,16,150,4,14,0,22,58,?,cluster1
5324,0,22,0,75,29,15,128,4,13,0,21,50,?,cluster1
5325,0,24,0,83,32,18,142,4,15,0,23,55,?,cluster1
5326,0,28,0,95,36,22,161,5,18,0,27,62,?,cluster1
5327,0,27,0,90,34,20,153,5,17,0,26,59,?,cluster1
5328,0,27,0,93,35,22,159,5,18,0,26,61,?,cluster1
5329,0,26,0,88,33,20,151,5,17,0,25,58,?,cluster1
5330,0,23,0,78,30,16,134,4,14,0,22,52,?,cluster1
5331,0,22,0,73,29,14,124,4,12,0,21,49,?,cluster1
5332,0,24,0,81,32,17,138,4,14,0,23,54,?,cluster1
5333,0,28,0,93,36,21,157,5,17,0,27,61,?,cluster1
5334,0,27,0,88,34,19,149,5,16,0,26,58,?,cluster1
5335,0,27,0,91,35,21,155,5,17,0,26,60,?,cluster1
5336,0,26,0,86,33,19,147,5,16,0,25,57,?,cluster1
5337,0,23,0,76,30,15,130,4,13,0,22,51,?,cluster1
5338,0,21,0,78,28,14,139,4,12,0,20,54,?,cluster1
5339,0,23,0,86,31,17,153,4,14,0,22,59,?,cluster1
5340,0,27,0,98,35,21,172,5,17,0,26,66,?,cluster1
5341,0,26,0,93,33,19,164,5,16,0,25,63,?,cluster1
5342,0,26,0,96,34,21,170,5,17,0,25,65,?,cluster1
