@relation observations_40.arff_clustered

@attribute Instance_number numeric
@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}
@attribute Cluster {cluster0,cluster1}

@data
27327,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27328,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27329,0,18,18,134,59,20,206,14,18,4,14,84,?,cluster0
27330,0,18,18,132,58,19,203,14,17,4,14,83,?,cluster0
27331,0,16,14,109,45,17,165,12,15,4,13,71,?,cluster0
27332,0,18,18,153,68,30,231,17,25,4,14,91,?,cluster0
27333,0,18,18,151,67,29,228,17,24,4,14,90,?,cluster0
27334,0,18,18,147,65,27,223,16,23,4,14,89,?,cluster0
27335,0,18,18,145,64,26,220,16,22,4,14,88,?,cluster0
27336,0,18,18,151,67,29,228,17,24,4,14,90,?,cluster0
27337,0,18,18,149,66,28,225,17,23,4,14,89,?,cluster0
27338,0,18,18,145,64,26,220,16,22,4,14,88,?,cluster0
27339,0,18,18,143,63,25,217,16,21,4,14,87,?,cluster0
27340,0,18,18,148,66,27,225,16,23,4,14,89,?,cluster0
27341,0,18,18,146,65,26,222,16,22,4,14,88,?,cluster0
27342,0,18,18,142,63,24,217,15,21,4,14,87,?,cluster0
27343,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27344,0,18,18,146,65,26,222,16,22,4,14,88,?,cluster0
27345,0,18,18,144,64,25,219,16,21,4,14,87,?,cluster0
27346,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27347,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27348,0,16,14,115,48,20,173,13,17,4,13,73,?,cluster0
27349,0,18,18,151,67,29,228,17,24,4,14,90,?,cluster0
27350,0,18,18,149,66,28,225,17,23,4,14,89,?,cluster0
27351,0,18,18,145,64,26,220,16,22,4,14,88,?,cluster0
27352,0,18,18,143,63,25,217,16,21,4,14,87,?,cluster0
27353,0,18,18,149,66,28,225,17,23,4,14,89,?,cluster0
27354,0,18,18,147,65,27,222,17,22,4,14,88,?,cluster0
27355,0,18,18,143,63,25,217,16,21,4,14,87,?,cluster0
27356,0,18,18,141,62,24,214,16,20,4,14,86,?,cluster0
27357,0,18,18,146,65,26,222,16,22,4,14,88,?,cluster0
27358,0,18,18,144,64,25,219,16,21,4,14,87,?,cluster0
27359,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27360,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27361,0,18,18,144,64,25,219,16,21,4,14,87,?,cluster0
27362,0,18,18,142,63,24,216,16,20,4,14,86,?,cluster0
27363,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27364,0,18,18,136,60,21,208,15,18,4,14,84,?,cluster0
27365,0,16,14,113,47,19,170,13,16,4,13,72,?,cluster0
27366,0,18,18,147,65,27,223,16,23,4,14,89,?,cluster0
27367,0,18,18,145,64,26,220,16,22,4,14,88,?,cluster0
27368,0,18,18,141,62,24,215,15,21,4,14,87,?,cluster0
27369,0,18,18,139,61,23,212,15,20,4,14,86,?,cluster0
27370,0,18,18,145,64,26,220,16,22,4,14,88,?,cluster0
27371,0,18,18,143,63,25,217,16,21,4,14,87,?,cluster0
27372,0,18,18,139,61,23,212,15,20,4,14,86,?,cluster0
27373,0,18,18,137,60,22,209,15,19,4,14,85,?,cluster0
27374,0,18,18,142,63,24,217,15,21,4,14,87,?,cluster0
27375,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27376,0,18,18,136,60,21,209,14,19,4,14,85,?,cluster0
27377,0,18,18,134,59,20,206,14,18,4,14,84,?,cluster0
27378,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27379,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27380,0,18,18,134,59,20,206,14,18,4,14,84,?,cluster0
27381,0,18,18,132,58,19,203,14,17,4,14,83,?,cluster0
27382,0,16,14,109,45,17,165,12,15,4,13,71,?,cluster0
27383,0,18,18,145,64,26,220,16,22,4,14,88,?,cluster0
27384,0,18,18,143,63,25,217,16,21,4,14,87,?,cluster0
27385,0,18,18,139,61,23,212,15,20,4,14,86,?,cluster0
27386,0,18,18,137,60,22,209,15,19,4,14,85,?,cluster0
27387,0,18,18,143,63,25,217,16,21,4,14,87,?,cluster0
27388,0,18,18,141,62,24,214,16,20,4,14,86,?,cluster0
27389,0,18,18,137,60,22,209,15,19,4,14,85,?,cluster0
27390,0,18,18,135,59,21,206,15,18,4,14,84,?,cluster0
27391,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27392,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27393,0,18,18,134,59,20,206,14,18,4,14,84,?,cluster0
27394,0,18,18,132,58,19,203,14,17,4,14,83,?,cluster0
27395,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27396,0,18,18,136,60,21,208,15,18,4,14,84,?,cluster0
27397,0,18,18,132,58,19,203,14,17,4,14,83,?,cluster0
27398,0,18,18,130,57,18,200,14,16,4,14,82,?,cluster0
27399,0,16,14,107,44,16,162,12,14,4,13,70,?,cluster0
27400,0,18,18,150,67,28,228,16,24,4,14,90,?,cluster0
27401,0,18,18,148,66,27,225,16,23,4,14,89,?,cluster0
27402,0,18,18,144,64,25,220,15,22,4,14,88,?,cluster0
27403,0,18,18,142,63,24,217,15,21,4,14,87,?,cluster0
27404,0,18,18,148,66,27,225,16,23,4,14,89,?,cluster0
27405,0,18,18,146,65,26,222,16,22,4,14,88,?,cluster0
27406,0,18,18,142,63,24,217,15,21,4,14,87,?,cluster0
27407,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27408,0,18,18,145,65,25,222,15,22,4,14,88,?,cluster0
27409,0,18,18,143,64,24,219,15,21,4,14,87,?,cluster0
27410,0,18,18,139,62,22,214,14,20,4,14,86,?,cluster0
27411,0,18,18,137,61,21,211,14,19,4,14,85,?,cluster0
27412,0,18,18,143,64,24,219,15,21,4,14,87,?,cluster0
27413,0,18,18,141,63,23,216,15,20,4,14,86,?,cluster0
27414,0,18,18,137,61,21,211,14,19,4,14,85,?,cluster0
27415,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27416,0,16,14,112,47,18,170,12,16,4,13,72,?,cluster0
27417,0,18,18,148,66,27,225,16,23,4,14,89,?,cluster0
27418,0,18,18,146,65,26,222,16,22,4,14,88,?,cluster0
27419,0,18,18,142,63,24,217,15,21,4,14,87,?,cluster0
27420,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27421,0,18,18,146,65,26,222,16,22,4,14,88,?,cluster0
27422,0,18,18,144,64,25,219,16,21,4,14,87,?,cluster0
27423,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27424,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27425,0,18,18,143,64,24,219,15,21,4,14,87,?,cluster0
27426,0,18,18,141,63,23,216,15,20,4,14,86,?,cluster0
27427,0,18,18,137,61,21,211,14,19,4,14,85,?,cluster0
27428,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27429,0,18,18,141,63,23,216,15,20,4,14,86,?,cluster0
27430,0,18,18,139,62,22,213,15,19,4,14,85,?,cluster0
27431,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27432,0,18,18,133,59,19,205,14,17,4,14,83,?,cluster0
27433,0,16,14,110,46,17,167,12,15,4,13,71,?,cluster0
27434,0,18,18,144,64,25,220,15,22,4,14,88,?,cluster0
27435,0,18,18,142,63,24,217,15,21,4,14,87,?,cluster0
27436,0,18,18,138,61,22,212,14,20,4,14,86,?,cluster0
27437,0,18,18,136,60,21,209,14,19,4,14,85,?,cluster0
27438,0,18,18,142,63,24,217,15,21,4,14,87,?,cluster0
27439,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27440,0,18,18,136,60,21,209,14,19,4,14,85,?,cluster0
27441,0,18,18,134,59,20,206,14,18,4,14,84,?,cluster0
27442,0,18,18,139,62,22,214,14,20,4,14,86,?,cluster0
27443,0,18,18,137,61,21,211,14,19,4,14,85,?,cluster0
27444,0,18,18,133,59,19,206,13,18,4,14,84,?,cluster0
27445,0,18,18,131,58,18,203,13,17,4,14,83,?,cluster0
27446,0,18,18,137,61,21,211,14,19,4,14,85,?,cluster0
27447,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27448,0,18,18,131,58,18,203,13,17,4,14,83,?,cluster0
27449,0,18,18,129,57,17,200,13,16,4,14,82,?,cluster0
27450,0,16,14,106,44,15,162,11,14,4,13,70,?,cluster0
27451,0,18,18,142,63,24,217,15,21,4,14,87,?,cluster0
27452,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27453,0,18,18,136,60,21,209,14,19,4,14,85,?,cluster0
27454,0,18,18,134,59,20,206,14,18,4,14,84,?,cluster0
27455,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27456,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27457,0,18,18,134,59,20,206,14,18,4,14,84,?,cluster0
27458,0,18,18,132,58,19,203,14,17,4,14,83,?,cluster0
27459,0,18,18,137,61,21,211,14,19,4,14,85,?,cluster0
27460,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27461,0,18,18,131,58,18,203,13,17,4,14,83,?,cluster0
27462,0,18,18,129,57,17,200,13,16,4,14,82,?,cluster0
27463,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27464,0,18,18,133,59,19,205,14,17,4,14,83,?,cluster0
27465,0,18,18,129,57,17,200,13,16,4,14,82,?,cluster0
27466,0,18,18,127,56,16,197,13,15,4,14,81,?,cluster0
27467,0,16,14,104,43,14,159,11,13,4,13,69,?,cluster0
27468,0,18,18,148,66,27,225,16,23,4,14,89,?,cluster0
27469,0,18,18,146,65,26,222,16,22,4,14,88,?,cluster0
27470,0,18,18,142,63,24,217,15,21,4,14,87,?,cluster0
27471,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27472,0,18,18,146,65,26,222,16,22,4,14,88,?,cluster0
27473,0,18,18,144,64,25,219,16,21,4,14,87,?,cluster0
27474,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27475,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27476,0,18,18,143,64,24,219,15,21,4,14,87,?,cluster0
27477,0,18,18,141,63,23,216,15,20,4,14,86,?,cluster0
27478,0,18,18,137,61,21,211,14,19,4,14,85,?,cluster0
27479,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27480,0,18,18,141,63,23,216,15,20,4,14,86,?,cluster0
27481,0,18,18,139,62,22,213,15,19,4,14,85,?,cluster0
27482,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27483,0,18,18,133,59,19,205,14,17,4,14,83,?,cluster0
27484,0,16,14,110,46,17,167,12,15,4,13,71,?,cluster0
27485,0,18,18,146,65,26,222,16,22,4,14,88,?,cluster0
27486,0,18,18,144,64,25,219,16,21,4,14,87,?,cluster0
27487,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27488,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27489,0,18,18,144,64,25,219,16,21,4,14,87,?,cluster0
27490,0,18,18,142,63,24,216,16,20,4,14,86,?,cluster0
27491,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27492,0,18,18,136,60,21,208,15,18,4,14,84,?,cluster0
27493,0,18,18,141,63,23,216,15,20,4,14,86,?,cluster0
27494,0,18,18,139,62,22,213,15,19,4,14,85,?,cluster0
27495,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27496,0,18,18,133,59,19,205,14,17,4,14,83,?,cluster0
27497,0,18,18,139,62,22,213,15,19,4,14,85,?,cluster0
27498,0,18,18,137,61,21,210,15,18,4,14,84,?,cluster0
27499,0,18,18,133,59,19,205,14,17,4,14,83,?,cluster0
27500,0,18,18,131,58,18,202,14,16,4,14,82,?,cluster0
27501,0,16,14,108,45,16,164,12,14,4,13,70,?,cluster0
27502,0,18,18,142,63,24,217,15,21,4,14,87,?,cluster0
27503,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27504,0,18,18,136,60,21,209,14,19,4,14,85,?,cluster0
27505,0,18,18,134,59,20,206,14,18,4,14,84,?,cluster0
27506,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27507,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27508,0,18,18,134,59,20,206,14,18,4,14,84,?,cluster0
27509,0,18,18,132,58,19,203,14,17,4,14,83,?,cluster0
27510,0,18,18,137,61,21,211,14,19,4,14,85,?,cluster0
27511,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27512,0,18,18,131,58,18,203,13,17,4,14,83,?,cluster0
27513,0,18,18,129,57,17,200,13,16,4,14,82,?,cluster0
27514,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27515,0,18,18,133,59,19,205,14,17,4,14,83,?,cluster0
27516,0,18,18,129,57,17,200,13,16,4,14,82,?,cluster0
27517,0,18,18,127,56,16,197,13,15,4,14,81,?,cluster0
27518,0,16,14,104,43,14,159,11,13,4,13,69,?,cluster0
27519,0,18,18,140,62,23,214,15,20,4,14,86,?,cluster0
27520,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27521,0,18,18,134,59,20,206,14,18,4,14,84,?,cluster0
27522,0,18,18,132,58,19,203,14,17,4,14,83,?,cluster0
27523,0,18,18,138,61,22,211,15,19,4,14,85,?,cluster0
27524,0,18,18,136,60,21,208,15,18,4,14,84,?,cluster0
27525,0,18,18,132,58,19,203,14,17,4,14,83,?,cluster0
27526,0,18,18,130,57,18,200,14,16,4,14,82,?,cluster0
27527,0,18,18,135,60,20,208,14,18,4,14,84,?,cluster0
27528,0,18,18,133,59,19,205,14,17,4,14,83,?,cluster0
27529,0,18,18,129,57,17,200,13,16,4,14,82,?,cluster0
27530,0,18,18,127,56,16,197,13,15,4,14,81,?,cluster0
27531,0,18,18,133,59,19,205,14,17,4,14,83,?,cluster0
27532,0,18,18,131,58,18,202,14,16,4,14,82,?,cluster0
27533,0,18,18,127,56,16,197,13,15,4,14,81,?,cluster0
27534,0,18,18,125,55,15,194,13,14,4,14,80,?,cluster0
27535,0,16,14,102,42,13,156,11,12,4,13,68,?,cluster0
27536,0,18,18,142,63,24,212,11,20,4,14,86,?,cluster0
27537,0,18,18,140,62,23,209,11,19,4,14,85,?,cluster0
27538,0,18,18,136,60,21,204,10,18,4,14,84,?,cluster0
27539,0,18,18,134,59,20,201,10,17,4,14,83,?,cluster0
27540,0,18,18,140,62,23,209,11,19,4,14,85,?,cluster0
27541,0,18,18,138,61,22,206,11,18,4,14,84,?,cluster0
27542,0,18,18,134,59,20,201,10,17,4,14,83,?,cluster0
27543,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27544,0,18,18,137,61,21,206,10,18,4,14,84,?,cluster0
27545,0,18,18,135,60,20,203,10,17,4,14,83,?,cluster0
27546,0,18,18,131,58,18,198,9,16,4,14,82,?,cluster0
27547,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27548,0,18,18,135,60,20,203,10,17,4,14,83,?,cluster0
27549,0,18,18,133,59,19,200,10,16,4,14,82,?,cluster0
27550,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27551,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27552,0,16,14,104,43,14,154,7,12,4,13,68,?,cluster1
27553,0,18,18,140,62,23,209,11,19,4,14,85,?,cluster0
27554,0,18,18,138,61,22,206,11,18,4,14,84,?,cluster0
27555,0,18,18,134,59,20,201,10,17,4,14,83,?,cluster0
27556,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27557,0,18,18,138,61,22,206,11,18,4,14,84,?,cluster0
27558,0,18,18,136,60,21,203,11,17,4,14,83,?,cluster0
27559,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27560,0,18,18,130,57,18,195,10,15,4,14,81,?,cluster0
27561,0,18,18,135,60,20,203,10,17,4,14,83,?,cluster0
27562,0,18,18,133,59,19,200,10,16,4,14,82,?,cluster0
27563,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27564,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27565,0,18,18,133,59,19,200,10,16,4,14,82,?,cluster0
27566,0,18,18,131,58,18,197,10,15,4,14,81,?,cluster0
27567,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27568,0,18,18,125,55,15,189,9,13,4,14,79,?,cluster0
27569,0,16,14,102,42,13,151,7,11,4,13,67,?,cluster1
27570,0,18,18,136,60,21,204,10,18,4,14,84,?,cluster0
27571,0,18,18,134,59,20,201,10,17,4,14,83,?,cluster0
27572,0,18,18,130,57,18,196,9,16,4,14,82,?,cluster0
27573,0,18,18,128,56,17,193,9,15,4,14,81,?,cluster0
27574,0,18,18,134,59,20,201,10,17,4,14,83,?,cluster0
27575,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27576,0,18,18,128,56,17,193,9,15,4,14,81,?,cluster0
27577,0,18,18,126,55,16,190,9,14,4,14,80,?,cluster0
27578,0,18,18,131,58,18,198,9,16,4,14,82,?,cluster0
27579,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27580,0,18,18,125,55,15,190,8,14,4,14,80,?,cluster0
27581,0,18,18,123,54,14,187,8,13,4,14,79,?,cluster0
27582,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27583,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27584,0,18,18,123,54,14,187,8,13,4,14,79,?,cluster0
27585,0,18,18,121,53,13,184,8,12,4,14,78,?,cluster1
27586,0,16,14,98,40,11,146,6,10,4,13,66,?,cluster1
27587,0,18,18,134,59,20,201,10,17,4,14,83,?,cluster0
27588,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27589,0,18,18,128,56,17,193,9,15,4,14,81,?,cluster0
27590,0,18,18,126,55,16,190,9,14,4,14,80,?,cluster0
27591,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27592,0,18,18,130,57,18,195,10,15,4,14,81,?,cluster0
27593,0,18,18,126,55,16,190,9,14,4,14,80,?,cluster0
27594,0,18,18,124,54,15,187,9,13,4,14,79,?,cluster0
27595,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27596,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27597,0,18,18,123,54,14,187,8,13,4,14,79,?,cluster0
27598,0,18,18,121,53,13,184,8,12,4,14,78,?,cluster1
27599,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27600,0,18,18,125,55,15,189,9,13,4,14,79,?,cluster0
27601,0,18,18,121,53,13,184,8,12,4,14,78,?,cluster1
27602,0,18,18,119,52,12,181,8,11,4,14,77,?,cluster1
27603,0,16,14,96,39,10,143,6,9,4,13,65,?,cluster1
27604,0,18,18,140,62,23,209,11,19,4,14,85,?,cluster0
27605,0,18,18,138,61,22,206,11,18,4,14,84,?,cluster0
27606,0,18,18,134,59,20,201,10,17,4,14,83,?,cluster0
27607,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27608,0,18,18,138,61,22,206,11,18,4,14,84,?,cluster0
27609,0,18,18,136,60,21,203,11,17,4,14,83,?,cluster0
27610,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27611,0,18,18,130,57,18,195,10,15,4,14,81,?,cluster0
27612,0,18,18,135,60,20,203,10,17,4,14,83,?,cluster0
27613,0,18,18,133,59,19,200,10,16,4,14,82,?,cluster0
27614,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27615,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27616,0,18,18,133,59,19,200,10,16,4,14,82,?,cluster0
27617,0,18,18,131,58,18,197,10,15,4,14,81,?,cluster0
27618,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27619,0,18,18,125,55,15,189,9,13,4,14,79,?,cluster0
27620,0,16,14,102,42,13,151,7,11,4,13,67,?,cluster1
27621,0,18,18,138,61,22,206,11,18,4,14,84,?,cluster0
27622,0,18,18,136,60,21,203,11,17,4,14,83,?,cluster0
27623,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27624,0,18,18,130,57,18,195,10,15,4,14,81,?,cluster0
27625,0,18,18,136,60,21,203,11,17,4,14,83,?,cluster0
27626,0,18,18,134,59,20,200,11,16,4,14,82,?,cluster0
27627,0,18,18,130,57,18,195,10,15,4,14,81,?,cluster0
27628,0,18,18,128,56,17,192,10,14,4,14,80,?,cluster0
27629,0,18,18,133,59,19,200,10,16,4,14,82,?,cluster0
27630,0,18,18,131,58,18,197,10,15,4,14,81,?,cluster0
27631,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27632,0,18,18,125,55,15,189,9,13,4,14,79,?,cluster0
27633,0,18,18,131,58,18,197,10,15,4,14,81,?,cluster0
27634,0,18,18,129,57,17,194,10,14,4,14,80,?,cluster0
27635,0,18,18,125,55,15,189,9,13,4,14,79,?,cluster0
27636,0,18,18,123,54,14,186,9,12,4,14,78,?,cluster0
27637,0,16,14,100,41,12,148,7,10,4,13,66,?,cluster1
27638,0,18,18,134,59,20,201,10,17,4,14,83,?,cluster0
27639,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27640,0,18,18,128,56,17,193,9,15,4,14,81,?,cluster0
27641,0,18,18,126,55,16,190,9,14,4,14,80,?,cluster0
27642,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27643,0,18,18,130,57,18,195,10,15,4,14,81,?,cluster0
27644,0,18,18,126,55,16,190,9,14,4,14,80,?,cluster0
27645,0,18,18,124,54,15,187,9,13,4,14,79,?,cluster0
27646,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27647,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27648,0,18,18,123,54,14,187,8,13,4,14,79,?,cluster0
27649,0,18,18,121,53,13,184,8,12,4,14,78,?,cluster1
27650,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27651,0,18,18,125,55,15,189,9,13,4,14,79,?,cluster0
27652,0,18,18,121,53,13,184,8,12,4,14,78,?,cluster1
27653,0,18,18,119,52,12,181,8,11,4,14,77,?,cluster1
27654,0,16,14,96,39,10,143,6,9,4,13,65,?,cluster1
27655,0,18,18,132,58,19,198,10,16,4,14,82,?,cluster0
27656,0,18,18,130,57,18,195,10,15,4,14,81,?,cluster0
27657,0,18,18,126,55,16,190,9,14,4,14,80,?,cluster0
27658,0,18,18,124,54,15,187,9,13,4,14,79,?,cluster0
27659,0,18,18,130,57,18,195,10,15,4,14,81,?,cluster0
27660,0,18,18,128,56,17,192,10,14,4,14,80,?,cluster0
27661,0,18,18,124,54,15,187,9,13,4,14,79,?,cluster0
27662,0,18,18,122,53,14,184,9,12,4,14,78,?,cluster0
27663,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27664,0,18,18,125,55,15,189,9,13,4,14,79,?,cluster0
27665,0,18,18,121,53,13,184,8,12,4,14,78,?,cluster1
27666,0,18,18,119,52,12,181,8,11,4,14,77,?,cluster1
27667,0,18,18,125,55,15,189,9,13,4,14,79,?,cluster0
27668,0,18,18,123,54,14,186,9,12,4,14,78,?,cluster0
27669,0,18,18,119,52,12,181,8,11,4,14,77,?,cluster1
27670,0,18,18,117,51,11,178,8,10,4,14,76,?,cluster1
27671,0,16,14,94,38,9,140,6,8,4,13,64,?,cluster1
27672,0,18,18,137,61,21,206,10,18,4,14,84,?,cluster0
27673,0,18,18,135,60,20,203,10,17,4,14,83,?,cluster0
27674,0,18,18,131,58,18,198,9,16,4,14,82,?,cluster0
27675,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27676,0,18,18,135,60,20,203,10,17,4,14,83,?,cluster0
27677,0,18,18,133,59,19,200,10,16,4,14,82,?,cluster0
27678,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27679,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27680,0,18,18,132,59,18,200,9,16,4,14,82,?,cluster0
27681,0,18,18,130,58,17,197,9,15,4,14,81,?,cluster0
27682,0,18,18,126,56,15,192,8,14,4,14,80,?,cluster0
27683,0,18,18,124,55,14,189,8,13,4,14,79,?,cluster0
27684,0,18,18,130,58,17,197,9,15,4,14,81,?,cluster0
27685,0,18,18,128,57,16,194,9,14,4,14,80,?,cluster0
27686,0,18,18,124,55,14,189,8,13,4,14,79,?,cluster0
27687,0,18,18,122,54,13,186,8,12,4,14,78,?,cluster1
27688,0,16,14,99,41,11,148,6,10,4,13,66,?,cluster1
27689,0,18,18,135,60,20,203,10,17,4,14,83,?,cluster0
27690,0,18,18,133,59,19,200,10,16,4,14,82,?,cluster0
27691,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27692,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27693,0,18,18,133,59,19,200,10,16,4,14,82,?,cluster0
27694,0,18,18,131,58,18,197,10,15,4,14,81,?,cluster0
27695,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27696,0,18,18,125,55,15,189,9,13,4,14,79,?,cluster0
27697,0,18,18,130,58,17,197,9,15,4,14,81,?,cluster0
27698,0,18,18,128,57,16,194,9,14,4,14,80,?,cluster0
27699,0,18,18,124,55,14,189,8,13,4,14,79,?,cluster0
27700,0,18,18,122,54,13,186,8,12,4,14,78,?,cluster1
27701,0,18,18,128,57,16,194,9,14,4,14,80,?,cluster0
27702,0,18,18,126,56,15,191,9,13,4,14,79,?,cluster0
27703,0,18,18,122,54,13,186,8,12,4,14,78,?,cluster1
27704,0,18,18,120,53,12,183,8,11,4,14,77,?,cluster1
27705,0,16,14,97,40,10,145,6,9,4,13,65,?,cluster1
27706,0,18,18,131,58,18,198,9,16,4,14,82,?,cluster0
27707,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27708,0,18,18,125,55,15,190,8,14,4,14,80,?,cluster0
27709,0,18,18,123,54,14,187,8,13,4,14,79,?,cluster0
27710,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27711,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27712,0,18,18,123,54,14,187,8,13,4,14,79,?,cluster0
27713,0,18,18,121,53,13,184,8,12,4,14,78,?,cluster1
27714,0,18,18,126,56,15,192,8,14,4,14,80,?,cluster0
27715,0,18,18,124,55,14,189,8,13,4,14,79,?,cluster0
27716,0,18,18,120,53,12,184,7,12,4,14,78,?,cluster1
27717,0,18,18,118,52,11,181,7,11,4,14,77,?,cluster1
27718,0,18,18,124,55,14,189,8,13,4,14,79,?,cluster0
27719,0,18,18,122,54,13,186,8,12,4,14,78,?,cluster1
27720,0,18,18,118,52,11,181,7,11,4,14,77,?,cluster1
27721,0,18,18,116,51,10,178,7,10,4,14,76,?,cluster1
27722,0,16,14,93,38,8,140,5,8,4,13,64,?,cluster1
27723,0,18,18,129,57,17,195,9,15,4,14,81,?,cluster0
27724,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27725,0,18,18,123,54,14,187,8,13,4,14,79,?,cluster0
27726,0,18,18,121,53,13,184,8,12,4,14,78,?,cluster1
27727,0,18,18,127,56,16,192,9,14,4,14,80,?,cluster0
27728,0,18,18,125,55,15,189,9,13,4,14,79,?,cluster0
27729,0,18,18,121,53,13,184,8,12,4,14,78,?,cluster1
27730,0,18,18,119,52,12,181,8,11,4,14,77,?,cluster1
