@relation observations_10.arff_clustered

@attribute Instance_number numeric
@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}
@attribute Cluster {cluster0,cluster1}

@data
827,0,2,0,6,1,1,6,0,1,0,1,2,?,cluster0
828,0,2,0,9,5,1,9,1,1,0,1,2,?,cluster0
829,0,2,0,8,4,1,8,1,1,0,1,2,?,cluster0
830,0,5,1,23,15,1,35,1,1,0,2,11,?,cluster0
831,0,5,1,22,14,1,34,1,1,0,2,11,?,cluster0
832,0,3,2,21,10,3,32,0,2,0,2,12,?,cluster1
833,0,2,0,6,1,1,6,0,1,0,1,2,?,cluster0
834,0,3,0,21,8,5,25,1,3,0,1,7,?,cluster1
835,0,3,0,20,7,5,24,1,3,0,1,7,?,cluster1
836,0,3,0,15,5,3,17,1,2,0,1,6,?,cluster1
837,0,3,0,14,4,3,16,1,2,0,1,6,?,cluster1
838,0,3,0,17,6,4,19,1,3,1,2,5,?,cluster1
839,0,3,0,16,5,4,18,1,3,1,2,5,?,cluster1
840,0,3,0,11,3,2,11,1,2,1,2,4,?,cluster0
841,0,3,0,10,2,2,10,1,2,1,2,4,?,cluster0
842,0,3,0,13,5,2,13,1,1,0,1,4,?,cluster0
843,0,3,0,12,4,2,12,1,1,0,1,4,?,cluster0
844,0,3,0,10,4,1,9,1,1,1,2,3,?,cluster0
845,0,3,0,9,3,1,8,1,1,1,2,3,?,cluster0
846,0,4,0,13,1,3,20,0,2,0,2,6,?,cluster0
847,0,3,0,6,0,1,7,0,1,0,1,2,?,cluster0
848,0,4,0,7,2,0,9,0,0,0,0,0,?,cluster0
849,0,1,2,18,13,1,27,0,0,0,0,11,?,cluster0
850,1,1,2,11,6,0,17,0,0,0,0,6,?,cluster0
851,0,3,0,13,9,0,15,0,0,0,0,2,?,cluster0
852,0,2,1,12,6,2,16,1,1,0,1,6,?,cluster0
853,0,2,1,11,5,2,15,1,1,0,1,6,?,cluster0
854,0,1,0,5,2,0,7,0,0,0,0,2,?,cluster0
855,0,1,0,5,2,0,6,0,0,0,0,2,?,cluster0
856,0,2,1,13,7,2,18,1,1,0,1,7,?,cluster0
857,0,2,1,12,6,2,17,1,1,0,1,7,?,cluster0
858,0,1,0,5,2,0,7,0,0,0,0,2,?,cluster0
859,0,1,0,5,2,0,6,0,0,0,0,2,?,cluster0
860,0,1,0,3,0,1,2,0,1,0,0,0,?,cluster0
861,0,1,0,5,1,2,3,0,1,0,0,0,?,cluster0
862,0,1,0,5,2,0,6,0,0,0,0,2,?,cluster0
863,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
864,0,1,0,2,0,0,0,0,0,1,1,1,?,cluster0
865,0,6,0,9,2,0,10,0,0,3,3,3,?,cluster0
866,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
867,0,2,0,3,0,0,2,0,0,1,1,1,?,cluster0
868,0,1,0,5,0,2,4,0,1,0,1,2,?,cluster0
869,0,2,0,5,0,1,6,0,1,0,2,3,?,cluster0
870,0,1,0,2,0,0,2,0,0,0,1,1,?,cluster0
871,0,6,0,21,4,5,30,1,3,0,4,12,?,cluster1
872,0,3,0,13,3,3,15,1,2,0,2,7,?,cluster1
873,0,6,0,19,2,5,28,1,3,0,4,11,?,cluster1
874,0,3,0,11,1,3,13,1,2,0,2,6,?,cluster1
875,0,1,0,5,1,0,6,0,0,0,0,2,?,cluster0
876,0,5,2,21,4,5,28,1,3,0,4,13,?,cluster1
877,0,2,0,9,2,2,10,1,2,0,2,5,?,cluster0
878,0,5,2,19,2,5,26,1,3,0,4,12,?,cluster1
879,0,2,0,7,0,2,8,1,2,0,2,4,?,cluster0
880,1,3,2,20,13,0,38,0,0,0,1,16,?,cluster0
881,0,15,1,34,5,5,57,1,3,1,10,24,?,cluster1
882,0,5,1,15,2,2,21,1,2,1,4,10,?,cluster1
883,0,15,1,32,3,5,55,1,3,1,10,23,?,cluster1
884,0,5,1,13,0,2,19,1,2,1,4,9,?,cluster1
885,0,14,1,44,15,6,77,0,2,0,8,31,?,cluster1
886,0,4,1,25,12,3,41,0,1,0,2,17,?,cluster1
887,0,14,1,44,15,6,77,0,2,0,8,31,?,cluster1
888,0,4,1,25,12,3,41,0,1,0,2,17,?,cluster1
889,0,14,1,43,15,5,77,0,2,0,8,31,?,cluster1
890,0,4,1,24,12,2,41,0,1,0,2,17,?,cluster0
891,0,0,0,3,1,1,2,0,1,0,0,1,?,cluster0
892,0,8,0,23,4,6,30,1,4,0,7,14,?,cluster1
893,0,3,0,12,3,3,14,1,3,0,3,7,?,cluster1
894,0,8,0,21,2,6,28,1,4,0,7,13,?,cluster1
895,0,3,0,10,1,3,12,1,3,0,3,6,?,cluster1
896,0,10,1,35,13,5,56,0,2,0,7,24,?,cluster1
897,0,5,1,24,12,2,40,0,1,0,3,17,?,cluster0
898,0,0,0,3,1,1,2,0,1,0,0,1,?,cluster0
899,0,8,0,23,4,6,30,1,4,0,7,14,?,cluster1
900,0,3,0,12,3,3,14,1,3,0,3,7,?,cluster1
901,0,8,0,21,2,6,28,1,4,0,7,13,?,cluster1
902,0,3,0,10,1,3,12,1,3,0,3,6,?,cluster1
903,0,10,1,35,13,5,56,0,2,0,7,24,?,cluster1
904,0,5,1,24,12,2,40,0,1,0,3,17,?,cluster0
905,0,6,0,19,3,5,26,1,3,0,4,10,?,cluster1
906,0,3,0,10,2,2,12,1,2,0,2,5,?,cluster0
907,0,6,0,17,1,5,24,1,3,0,4,9,?,cluster1
908,0,3,0,8,0,2,10,1,2,0,2,4,?,cluster0
909,0,7,1,32,13,5,53,0,2,0,4,21,?,cluster1
910,0,4,1,23,12,2,39,0,1,0,2,16,?,cluster0
911,0,6,1,18,4,3,18,0,1,1,4,7,?,cluster0
912,0,2,0,5,1,1,4,0,1,0,0,1,?,cluster0
913,1,1,1,5,1,0,7,0,0,0,0,2,?,cluster0
914,1,1,0,4,0,0,5,0,0,0,0,1,?,cluster0
915,0,5,0,13,5,2,11,0,1,0,4,5,?,cluster0
916,0,1,0,4,1,1,3,0,1,0,0,1,?,cluster0
917,1,1,2,14,9,0,25,0,0,0,0,8,?,cluster0
918,0,3,1,6,1,0,5,0,0,2,3,4,?,cluster0
919,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
920,0,3,1,11,0,3,19,0,2,0,0,6,?,cluster0
921,0,1,1,6,0,1,9,0,1,0,0,3,?,cluster0
922,0,4,0,11,0,3,17,0,2,0,0,5,?,cluster0
923,0,2,0,6,0,1,7,0,1,0,0,2,?,cluster0
924,0,4,0,15,1,3,27,0,2,0,0,9,?,cluster1
925,0,2,0,7,0,1,9,0,1,0,0,3,?,cluster0
926,0,15,0,40,0,9,80,0,6,0,0,28,?,cluster1
927,0,7,0,23,0,7,40,0,5,0,0,13,?,cluster1
928,0,13,0,35,0,7,70,0,5,0,0,25,?,cluster1
929,0,5,0,18,0,5,30,0,4,0,0,10,?,cluster1
930,0,3,0,9,0,1,13,0,1,0,0,5,?,cluster0
931,0,6,0,22,1,6,39,0,4,0,0,13,?,cluster1
932,0,3,0,14,0,4,22,0,3,0,0,7,?,cluster1
933,0,2,0,6,0,1,8,0,1,0,0,2,?,cluster0
934,0,5,1,18,1,6,29,0,4,0,0,8,?,cluster1
935,0,3,1,12,0,4,17,0,3,0,0,4,?,cluster1
936,0,3,1,7,0,1,10,0,1,0,0,2,?,cluster0
937,0,3,1,11,1,3,17,0,2,0,0,5,?,cluster0
938,0,2,1,6,0,1,8,0,1,0,0,2,?,cluster0
939,0,3,0,12,1,3,19,0,2,0,0,6,?,cluster0
940,0,2,0,6,0,1,8,0,1,0,0,2,?,cluster0
941,0,2,1,6,1,0,10,0,0,0,0,2,?,cluster0
942,0,8,0,24,0,6,42,0,4,0,0,14,?,cluster1
943,0,6,0,17,0,4,26,0,3,0,0,9,?,cluster1
944,0,4,0,9,0,1,12,0,1,0,0,4,?,cluster0
945,0,13,0,19,2,2,6,1,1,13,13,16,?,cluster0
946,0,13,0,22,3,3,11,2,2,13,13,18,?,cluster1
947,0,13,0,21,3,2,11,2,2,13,13,18,?,cluster1
948,0,3,0,10,3,3,10,1,2,0,0,2,?,cluster1
949,0,3,0,7,1,2,8,1,2,0,0,1,?,cluster0
950,0,3,1,15,9,1,24,1,1,0,0,8,?,cluster0
951,0,14,0,15,0,0,0,0,0,14,14,14,?,cluster0
952,0,4,2,10,3,0,11,0,0,3,3,5,?,cluster0
953,0,6,1,15,5,1,26,0,1,0,3,7,?,cluster0
954,0,5,0,11,3,1,18,0,1,0,2,5,?,cluster0
955,0,10,5,22,6,0,26,0,0,9,9,14,?,cluster0
956,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
957,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
958,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
959,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
960,0,6,1,24,10,4,37,2,3,0,2,12,?,cluster1
961,0,6,0,15,2,4,20,2,3,0,2,5,?,cluster1
962,0,6,1,23,9,4,33,2,3,0,2,11,?,cluster1
963,0,6,0,14,1,4,16,2,3,0,2,4,?,cluster1
964,0,6,1,23,10,3,38,2,3,0,2,12,?,cluster1
965,0,6,0,14,2,3,21,2,3,0,2,5,?,cluster1
966,0,6,1,22,9,3,34,2,3,0,2,11,?,cluster1
967,0,6,0,13,1,3,17,2,3,0,2,4,?,cluster1
968,0,5,1,17,9,1,27,1,1,0,2,9,?,cluster0
969,0,5,0,8,1,1,10,1,1,0,2,2,?,cluster0
970,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
971,0,6,1,24,10,4,37,2,3,0,2,12,?,cluster1
972,0,6,0,15,2,4,20,2,3,0,2,5,?,cluster1
973,0,6,1,23,9,4,33,2,3,0,2,11,?,cluster1
974,0,6,0,14,1,4,16,2,3,0,2,4,?,cluster1
975,0,6,1,23,10,3,38,2,3,0,2,12,?,cluster1
976,0,6,0,14,2,3,21,2,3,0,2,5,?,cluster1
977,0,6,1,22,9,3,34,2,3,0,2,11,?,cluster1
978,0,6,0,13,1,3,17,2,3,0,2,4,?,cluster1
979,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
980,0,6,1,24,10,4,37,2,3,0,2,12,?,cluster1
981,0,6,0,15,2,4,20,2,3,0,2,5,?,cluster1
982,0,6,1,23,9,4,33,2,3,0,2,11,?,cluster1
983,0,6,0,14,1,4,16,2,3,0,2,4,?,cluster1
984,0,6,1,23,10,3,38,2,3,0,2,12,?,cluster1
985,0,6,0,14,2,3,21,2,3,0,2,5,?,cluster1
986,0,6,1,22,9,3,34,2,3,0,2,11,?,cluster1
987,0,6,0,13,1,3,17,2,3,0,2,4,?,cluster1
988,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
989,0,6,1,24,10,4,37,2,3,0,2,12,?,cluster1
990,0,6,0,15,2,4,20,2,3,0,2,5,?,cluster1
991,0,6,1,23,9,4,33,2,3,0,2,11,?,cluster1
992,0,6,0,14,1,4,16,2,3,0,2,4,?,cluster1
993,0,6,1,23,10,3,38,2,3,0,2,12,?,cluster1
994,0,6,0,14,2,3,21,2,3,0,2,5,?,cluster1
995,0,6,1,22,9,3,34,2,3,0,2,11,?,cluster1
996,0,6,0,13,1,3,17,2,3,0,2,4,?,cluster1
997,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
998,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
999,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1000,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1001,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
1002,0,5,1,10,2,1,13,0,1,1,3,4,?,cluster0
1003,0,4,0,7,1,1,9,0,1,0,2,2,?,cluster0
1004,0,5,1,10,2,1,13,0,1,1,3,4,?,cluster0
1005,0,4,0,7,1,1,9,0,1,0,2,2,?,cluster0
1006,0,2,0,6,0,2,6,0,1,0,1,2,?,cluster0
1007,0,2,0,5,0,1,6,0,1,0,1,2,?,cluster0
1008,0,1,0,4,1,1,4,1,1,0,0,1,?,cluster0
1009,0,2,0,12,5,3,18,2,3,0,1,7,?,cluster1
1010,0,2,0,19,8,6,28,3,5,0,1,11,?,cluster1
1011,0,2,0,15,6,5,21,3,4,0,1,8,?,cluster1
1012,0,2,0,8,3,2,11,2,2,0,1,4,?,cluster1
1013,0,5,3,41,23,7,68,5,5,0,3,26,?,cluster1
1014,0,5,2,27,13,5,43,4,4,0,3,16,?,cluster1
1015,0,5,2,30,15,5,49,4,4,0,3,19,?,cluster1
1016,0,5,1,16,5,3,24,3,3,0,3,9,?,cluster1
1017,0,4,2,26,13,4,42,3,3,0,2,16,?,cluster1
1018,0,4,1,12,3,2,17,2,2,0,2,6,?,cluster1
1019,0,4,0,14,5,3,19,2,2,0,1,6,?,cluster1
1020,0,4,0,8,2,1,10,1,1,0,1,3,?,cluster0
1021,0,3,0,7,3,0,9,0,0,0,0,0,?,cluster0
1022,0,2,0,5,1,0,8,0,0,0,1,3,?,cluster0
1023,0,2,0,4,1,0,3,0,0,1,1,1,?,cluster0
1024,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1025,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
1026,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
1027,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
1028,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
1029,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
1030,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
1031,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
1032,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
1033,0,2,0,8,2,2,10,0,1,0,1,4,?,cluster0
1034,0,2,0,7,2,1,10,0,1,0,1,4,?,cluster0
1035,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
1036,0,2,0,5,2,0,8,0,0,0,1,3,?,cluster0
1037,0,2,0,6,2,0,10,0,0,0,1,4,?,cluster0
1038,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
1039,0,1,0,4,2,0,4,0,0,0,0,1,?,cluster0
1040,0,1,0,4,2,0,4,0,0,0,0,1,?,cluster0
1041,0,15,3,23,4,0,25,0,0,14,14,17,?,cluster0
1042,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1043,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1044,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1045,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1046,0,2,0,3,0,0,2,0,0,1,1,1,?,cluster0
1047,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1048,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1049,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1050,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1051,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1052,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1053,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1054,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1055,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1056,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1057,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1058,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1059,0,4,0,6,0,0,9,0,0,1,2,3,?,cluster0
1060,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1061,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1062,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1063,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
1064,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1065,0,5,0,11,1,2,17,0,1,1,4,7,?,cluster0
1066,0,5,0,10,1,1,17,0,1,1,4,7,?,cluster0
1067,0,3,0,5,0,0,9,0,0,0,2,3,?,cluster0
1068,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1069,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
1070,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
1071,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
1072,0,1,0,7,3,1,11,0,1,0,0,4,?,cluster0
1073,0,1,1,14,7,2,23,0,2,0,0,9,?,cluster0
1074,0,1,1,14,7,2,23,0,2,0,0,9,?,cluster0
1075,0,2,0,9,2,3,10,2,2,0,0,3,?,cluster1
1076,0,2,0,8,2,2,10,2,2,0,0,3,?,cluster1
1077,0,2,1,15,9,2,24,2,2,0,0,9,?,cluster1
1078,0,2,0,7,2,2,8,2,2,0,0,2,?,cluster1
1079,0,1,0,10,3,1,18,1,1,0,0,7,?,cluster0
1080,0,1,0,4,1,1,4,1,1,0,0,1,?,cluster0
1081,0,1,0,4,1,1,4,1,1,0,0,1,?,cluster0
1082,0,2,0,12,5,3,18,2,3,0,1,7,?,cluster1
1083,0,2,0,19,8,6,28,3,5,0,1,11,?,cluster1
1084,0,2,0,15,6,5,21,3,4,0,1,8,?,cluster1
1085,0,2,0,8,3,2,11,2,2,0,1,4,?,cluster1
1086,0,5,3,45,27,7,78,5,5,0,3,30,?,cluster1
1087,0,5,2,27,13,5,43,4,4,0,3,16,?,cluster1
1088,0,5,2,34,19,5,59,4,4,0,3,23,?,cluster1
1089,0,5,1,16,5,3,24,3,3,0,3,9,?,cluster1
1090,0,4,2,30,17,4,52,3,3,0,2,20,?,cluster1
1091,0,4,1,12,3,2,17,2,2,0,2,6,?,cluster1
1092,0,3,0,5,1,0,4,0,0,2,2,2,?,cluster0
1093,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1094,0,1,0,2,0,0,1,0,0,0,0,0,?,cluster0
1095,0,3,1,19,4,3,26,0,2,1,2,11,?,cluster1
1096,0,2,1,10,2,1,10,0,1,1,1,5,?,cluster0
1097,0,2,0,4,1,0,6,0,0,0,1,2,?,cluster0
1098,0,3,0,9,2,1,15,1,1,0,1,5,?,cluster0
1099,0,3,0,7,1,1,10,1,1,0,1,3,?,cluster0
1100,0,1,1,19,11,3,29,0,2,0,0,11,?,cluster1
1101,0,1,0,7,3,1,8,0,1,0,0,3,?,cluster0
1102,0,1,0,3,1,0,1,0,0,0,0,0,?,cluster0
1103,0,1,2,17,10,1,23,0,1,1,1,11,?,cluster0
1104,0,0,1,12,5,2,14,0,1,0,0,6,?,cluster0
1105,0,2,1,11,6,0,15,0,0,1,1,7,?,cluster0
1106,0,1,0,2,0,0,0,0,0,1,1,1,?,cluster0
1107,0,5,0,7,1,0,8,0,0,2,2,2,?,cluster0
1108,0,6,0,12,3,0,22,0,0,0,2,7,?,cluster0
1109,0,2,1,5,1,0,5,0,0,1,1,2,?,cluster0
1110,0,3,1,11,6,0,18,0,0,0,1,7,?,cluster0
1111,0,4,0,16,2,4,27,0,2,0,1,9,?,cluster1
1112,0,2,0,7,0,2,8,0,1,0,0,2,?,cluster0
1113,0,1,0,5,2,0,6,0,0,0,0,2,?,cluster0
1114,0,7,1,23,1,3,44,0,2,0,0,15,?,cluster1
1115,0,3,1,11,1,1,17,0,1,0,0,5,?,cluster0
1116,0,2,4,32,12,5,49,2,4,0,0,17,?,cluster1
1117,0,2,4,29,11,4,44,1,3,0,0,15,?,cluster1
1118,0,2,4,21,7,2,29,1,2,0,0,11,?,cluster1
1119,0,2,4,18,6,1,24,0,1,0,0,9,?,cluster0
1120,0,4,1,20,9,3,31,0,2,0,1,11,?,cluster1
1121,0,2,0,6,1,1,6,0,1,0,0,1,?,cluster0
1122,0,22,1,38,13,1,64,0,0,6,19,25,?,cluster0
1123,0,1,0,6,2,1,6,0,0,0,0,2,?,cluster0
1124,0,1,0,5,2,0,6,0,0,0,0,2,?,cluster0
1125,0,3,1,8,3,0,13,0,0,0,1,4,?,cluster0
1126,0,3,1,7,2,0,11,0,0,0,1,3,?,cluster0
1127,0,4,2,18,9,2,28,0,1,0,1,10,?,cluster0
1128,0,4,2,16,8,1,26,0,1,0,1,9,?,cluster0
1129,0,3,1,12,5,1,17,0,0,0,0,4,?,cluster0
1130,0,1,0,4,1,0,5,0,0,0,0,1,?,cluster0
1131,0,1,0,6,2,2,5,0,1,0,0,1,?,cluster0
1132,0,2,0,15,4,4,22,0,3,0,0,7,?,cluster1
1133,0,1,0,9,3,2,12,0,2,0,0,4,?,cluster0
1134,0,6,2,15,6,0,23,0,0,3,5,10,?,cluster0
1135,0,4,0,11,2,2,16,0,1,0,2,6,?,cluster0
1136,0,4,0,10,2,1,16,0,1,0,2,6,?,cluster0
1137,0,0,1,3,1,0,3,0,0,0,0,1,?,cluster0
1138,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1139,0,5,0,7,1,0,9,0,0,2,2,2,?,cluster0
1140,0,1,1,4,1,0,5,0,0,0,0,1,?,cluster0
1141,0,2,0,4,1,0,3,0,0,1,1,1,?,cluster0
1142,0,0,1,3,1,0,3,0,0,0,0,1,?,cluster0
1143,0,4,0,9,0,2,12,0,1,0,2,4,?,cluster0
1144,0,4,0,8,0,1,12,0,1,0,2,4,?,cluster0
1145,0,3,0,5,1,0,6,0,0,0,1,1,?,cluster0
1146,0,3,1,15,7,2,21,1,1,0,2,9,?,cluster0
1147,0,3,0,8,1,2,9,1,1,0,2,4,?,cluster0
1148,1,1,1,6,2,0,10,0,0,0,0,3,?,cluster0
1149,0,3,0,7,2,1,7,0,0,0,2,2,?,cluster0
1150,1,1,1,5,1,0,7,0,0,0,0,2,?,cluster0
1151,0,8,2,24,12,1,37,1,1,0,1,15,?,cluster0
1152,0,8,1,16,5,1,23,1,1,0,1,9,?,cluster0
1153,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1154,0,1,0,4,2,0,3,0,0,0,0,0,?,cluster0
1155,0,20,6,68,31,6,120,1,4,0,7,46,?,cluster1
1156,0,15,7,71,39,5,119,1,4,0,7,47,?,cluster1
1157,0,20,6,66,29,6,117,1,4,0,7,45,?,cluster1
1158,0,15,7,69,37,5,116,1,4,0,7,46,?,cluster1
1159,0,2,1,8,1,1,9,0,1,0,0,3,?,cluster0
1160,0,3,0,4,0,0,5,0,0,0,1,2,?,cluster0
1161,0,3,0,6,2,0,9,0,0,0,1,4,?,cluster0
1162,0,5,0,10,3,1,15,1,1,0,2,7,?,cluster0
1163,0,3,0,7,2,1,9,1,1,0,1,4,?,cluster0
1164,0,5,0,10,3,1,15,1,1,0,2,7,?,cluster0
1165,0,3,0,7,2,1,9,1,1,0,1,4,?,cluster0
1166,0,5,0,10,3,1,15,1,1,0,2,7,?,cluster0
1167,0,3,0,7,2,1,9,1,1,0,1,4,?,cluster0
1168,0,19,2,23,1,0,22,0,0,3,3,22,?,cluster0
1169,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1170,0,4,0,9,4,0,8,0,0,0,4,4,?,cluster0
1171,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1172,0,3,1,7,2,0,7,0,0,2,2,3,?,cluster0
1173,0,3,0,4,0,0,4,0,0,1,1,1,?,cluster0
1174,0,2,0,4,1,0,4,0,0,0,1,1,?,cluster0
1175,0,2,0,4,1,0,3,0,0,0,1,1,?,cluster0
1176,0,3,1,8,3,0,7,0,0,1,3,4,?,cluster0
1177,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1178,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
1179,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
1180,0,2,0,4,1,0,4,0,0,0,0,0,?,cluster0
1181,0,5,0,6,0,0,5,0,0,0,0,0,?,cluster0
1182,0,3,1,20,15,0,37,0,0,0,1,15,?,cluster0
1183,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1184,0,3,0,5,1,0,5,0,0,1,1,1,?,cluster0
1185,0,1,1,6,2,0,7,0,0,0,0,2,?,cluster0
1186,0,4,0,11,0,0,20,0,0,0,0,6,?,cluster0
1187,0,9,4,48,8,7,96,0,5,0,0,31,?,cluster1
1188,0,8,4,42,8,5,83,0,4,0,0,27,?,cluster1
1189,0,9,4,47,8,7,95,0,5,0,0,30,?,cluster1
1190,0,8,4,41,8,5,82,0,4,0,0,26,?,cluster1
1191,0,6,4,30,8,1,60,0,1,0,0,19,?,cluster0
1192,0,3,1,10,2,0,14,0,0,0,2,6,?,cluster0
1193,0,2,0,7,2,2,6,2,2,0,2,3,?,cluster1
1194,0,3,0,9,3,2,8,2,2,0,3,4,?,cluster1
1195,0,2,0,5,0,2,4,2,2,0,2,2,?,cluster0
1196,0,3,0,7,1,2,6,2,2,0,3,3,?,cluster1
1197,0,3,0,5,1,0,4,0,0,2,2,2,?,cluster0
1198,0,2,0,4,1,0,5,0,0,1,1,2,?,cluster0
1199,0,2,0,4,0,1,4,0,1,0,1,1,?,cluster0
1200,0,4,0,10,2,3,10,2,3,0,3,4,?,cluster1
1201,0,5,0,12,3,3,12,2,3,0,4,5,?,cluster1
1202,0,4,0,8,0,3,8,2,3,0,3,3,?,cluster1
1203,0,5,0,10,1,3,10,2,3,0,4,4,?,cluster1
1204,0,2,0,4,0,1,4,0,1,0,1,1,?,cluster0
1205,0,4,0,10,2,3,10,2,3,0,3,4,?,cluster1
1206,0,7,0,15,4,3,17,2,3,1,6,8,?,cluster1
1207,0,4,0,8,0,3,8,2,3,0,3,3,?,cluster1
1208,0,7,0,13,2,3,15,2,3,1,6,7,?,cluster1
1209,0,2,0,3,0,0,2,0,0,0,0,0,?,cluster0
1210,0,4,0,5,0,0,0,0,0,4,4,4,?,cluster0
1211,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1212,0,7,0,12,1,0,18,0,0,4,5,8,?,cluster0
1213,0,2,0,3,0,0,3,0,0,0,1,1,?,cluster0
1214,0,2,0,4,0,0,6,0,0,0,1,2,?,cluster0
1215,0,2,0,4,0,0,6,0,0,0,1,2,?,cluster0
1216,0,3,0,5,0,0,4,0,0,2,3,4,?,cluster0
1217,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1218,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
1219,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
1220,0,2,0,5,2,0,8,0,0,0,1,3,?,cluster0
1221,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1222,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1223,0,1,0,3,1,0,1,0,0,0,1,1,?,cluster0
1224,0,1,1,4,1,0,3,0,0,1,1,2,?,cluster0
1225,0,1,0,3,1,0,2,0,0,0,0,0,?,cluster0
1226,0,4,3,19,6,3,23,0,2,2,3,9,?,cluster1
1227,0,3,2,12,4,1,14,0,1,2,2,6,?,cluster0
1228,0,0,1,3,1,0,3,0,0,0,0,1,?,cluster0
1229,0,2,0,3,0,0,4,0,0,0,1,1,?,cluster0
1230,0,4,0,7,0,1,10,1,1,0,2,3,?,cluster0
1231,0,6,0,11,1,1,20,1,1,0,4,7,?,cluster0
1232,0,3,0,5,1,0,6,0,0,0,0,0,?,cluster0
1233,0,0,0,1,0,0,0,0,0,0,0,0,?,cluster0
1234,0,4,0,9,3,0,14,0,0,0,1,4,?,cluster0
1235,1,1,2,11,6,0,19,0,0,0,0,7,?,cluster0
1236,0,4,0,9,3,0,14,0,0,0,1,4,?,cluster0
